post_type,post_status,post_id,renban,todohuken_no,tax_todofuken,post_title,custom_postalcode,custom_address_city,custom_address,custom_phone,custom_fax,custom_openinghours,tax_is_emergency_contact,custom_emergency_contact_phone,pharmacist_name
pharmacy_korosho,publish,36905949,53,43,熊本県,せいら調剤薬局,862-0960,読み込んでいます...,熊本市東区下江津２丁目１３－１,096-285-4640,096-285-4641,"月火木金:9:00～18:00,
水:9:00～17:00,土:9:00～13:30",有,090-4400-2640,廣田　有紀
pharmacy_korosho,publish,36905950,54,43,熊本県,三恵薬局　田迎店,862-0968,読み込んでいます...,熊本市南区馬渡２－１２－１８,096-378-5578,096-378-8378,"月～金8：30～18：00
土8：30～13：30",有,096-378-5578,藤井　洋一郎
pharmacy_korosho,publish,36905951,55,43,熊本県,さくら調剤薬局浜線店,862-0969,読み込んでいます...,熊本市南区良町１－２２－１７,096-334-3086,096-334-3087,"月･水･木:8:30～18:00
火･金:8:30～19:00
土:8:30～17:00　日:9:00～12:30",無,,稲生　寛
pharmacy_korosho,publish,36905952,56,43,熊本県,とみなが薬局,862-0971,読み込んでいます...,熊本市南区田迎４－９－４７,096-370-8802,096-370-8812,"平日9:00～18:30 　木9:00～18:00
土9:00～16:00",無,,田添　光二、長尾　文美香
pharmacy_korosho,publish,36905953,57,43,熊本県,木山薬局北部店,863-0001,読み込んでいます...,天草市八幡町１－１,096-924-2370,096-924-2660,月～金　9:00～18:00　土9:00～13:00,無,,浜崎　智史
pharmacy_korosho,publish,36905954,58,43,熊本県,はやし薬局,863-0016,読み込んでいます...,天草市城下町６－１９,0969-24-8761,0969-24-8766,"9:00-18:00（月、火、木、金）、
9:00-13:00(水）、
9:00-17:00(土）",有,090-4982-1137,林　良樹
pharmacy_korosho,publish,36905955,59,43,熊本県,港町調剤薬局,863-0021,天草市,天草市港町１６－１１,0969-24-1161,0969-24-1088,月～金9:00～18:00 土9:00～13:00,有,090-3190-5309,木場　貴俊、寺元　栄一
pharmacy_korosho,publish,36905956,60,43,熊本県,デイ薬局,863-0046,読み込んでいます...,天草市亀場町食場町８５２－３,0969-27-5480,0969-27-5481,"平日8：30～18：00
土曜8：30～13：00",無,,初瀬　貴祐
pharmacy_korosho,publish,36905957,61,43,熊本県,あい薬局,863-1901,読み込んでいます...,天草市牛深町３０５２－２,0969-74-7211,0969-74-7212,月～金8:30～17:30　土8:30～13:00,有,090-4777-4008,岩﨑　和広、江崎　洋子
pharmacy_korosho,publish,36905958,62,43,熊本県,調剤薬局ケンコー堂シティモール前店,864-0041,読み込んでいます...,荒尾市荒尾字上川後田４１６０－２６７,0968-66-0090,0968-66-0092,"平日8時半～18時 
土曜日8時半～12時半",無,,水谷　知朗
pharmacy_korosho,publish,36905959,63,43,熊本県,かめのこ調剤薬局,865-0015,読み込んでいます...,玉名市亀甲２４１－１,096-874-3139,096-874-3976,月～金　8:30～18:30  土　8:30～16:30,無,,栗原　隆
pharmacy_korosho,publish,36905960,64,43,熊本県,つばめ薬局,865-0016,読み込んでいます...,玉名市岩崎１２－１,0968-75-1331,0968-75-1441,月～金8:30～18:00　土8:30～13:00,有（転送電話）,転送,久保田　めぐみ
pharmacy_korosho,publish,36905961,65,43,熊本県,双葉薬局,865-0061,読み込んでいます...,玉名市立願寺１９０－５,0968-74-5120,0968-73-3903,"月，火、木、金曜日8：30～18：00
水曜日8：30～17：00
土曜日8：30～13：00",有,0968-74-5120,塩田　智茂
pharmacy_korosho,publish,36905962,66,43,熊本県,やまと薬局,865-0064,読み込んでいます...,玉名市中１８３６－６,0968-57-8866,0968-57-8867,月～金9:00～18:00 土9:00～13:00,有,0968-57-8866(転送),中山　大和
pharmacy_korosho,publish,36905963,67,43,熊本県,イオン薬局八代店,866-0013,読み込んでいます...,八代市沖町六番割３９８７－３,0965-39-3518,0965-39-3518,"月～土:10～19時､祝日:10～19時､
定休日:日曜日",無,,原田　和幸
pharmacy_korosho,publish,36905964,68,43,熊本県,エリア調剤薬局清流店,866-0061,読み込んでいます...,八代市渡町１７１７－２,0965-45-5441,0965-45-5442,"平日9：00～18：00
土9：00～12：00",有,0965-45-5441,安部　修一
pharmacy_korosho,publish,36905965,69,43,熊本県,ひまわり薬局,866-0081,読み込んでいます...,八代市植柳上町５７１１－２,096-531-5172,096-531-5195,平日9時-18時　土曜日9時-12時,有,096-531-5172,齊藤　日早子、齊藤　夏海
pharmacy_korosho,publish,36905966,70,43,熊本県,くらしの薬局,866-0101,読み込んでいます...,上天草市姫戸町姫浦２５２８－３,0969-58-2013,0969-58-3381,平日8:30～8:00　土曜日8:30～13:00,有,0969-58-2016,本田　晃洋
pharmacy_korosho,publish,36905967,71,43,熊本県,新八代駅前薬局,866-0824,読み込んでいます...,八代市上日置町４４４７－１１,0965-33-0111,0965-33-0112,"月火木金/8:30～18:30、
水/8:30～12:30、土/8:30～13:30",有,080-2721-7460,宮原　洋
pharmacy_korosho,publish,36905968,72,43,熊本県,労災病院前調剤薬局,866-0826,読み込んでいます...,八代市竹原町１６５８－１,0965-30-8808,0965-30-8807,9:00～18:00,無,,岡本　健太
pharmacy_korosho,publish,36905969,73,43,熊本県,ヱビス薬局本町店,866-0861,読み込んでいます...,八代市本町２－４－６３,0965-37-8288,0965-37-8289,月～金：9:00～18:00　土：9:00～17:00,有,0965-37-8288,福原　慶寿
pharmacy_korosho,publish,36905970,74,43,熊本県,楓の木調剤薬局,866-0861,読み込んでいます...,八代市本町１－１－１高橋ビル１Ｆ,0965-30-9012,0965-30-9013,月曜日～金曜日　9：00～17：00,無,,荒木　誠一
pharmacy_korosho,publish,36905971,75,43,熊本県,いつき薬局,866-0876,読み込んでいます...,八代市田中西町１－３－５,096-530-8000,096-530-8001,"月火木金9:00-18:00
水9:00-17:00　土9:00-13:00",無,,髙岡　正樹
pharmacy_korosho,publish,36905972,76,43,熊本県,吉富薬局,867-0011,水俣市,水俣市陣内１－４－８,0966-62-0948,0966-62-0900,9時～19時,有,090-9591-8433,吉富　しほ子
pharmacy_korosho,publish,36905973,77,43,熊本県,平和薬局センター店,867-0041,読み込んでいます...,水俣市天神町１－３－１１,0966-62-0230,0966-63-8810,月～金:8:30～18:30 土:8:30～17:30,有,0966-62-0230,七田　彰子、小島　直美
pharmacy_korosho,publish,36905974,78,43,熊本県,有限会社あかね薬局,867-0041,読み込んでいます...,水俣市天神町１－３－１４,0966-68-2356,0966-68-2351,8：30～17：20,無,,秋野　史博
pharmacy_korosho,publish,36905975,79,43,熊本県,ポピー薬局,867-0065,読み込んでいます...,水俣市浜町１－２－３０浜町ビル１Ｆ,0966-62-6771,0966-62-6772,"平日9：00～18：00
土曜日9：00～15：00",無,,野口　揚介
pharmacy_korosho,publish,36905976,80,43,熊本県,ゆうあい薬局,867-0066,水俣市,水俣市古賀町２－５－３７,0966-84-9061,0966-84-9062,月曜～金曜:　9:00～18:00,無,,城山　将一
pharmacy_korosho,publish,36905977,81,43,熊本県,まえだ薬局,868-0001,読み込んでいます...,人吉市鍛冶屋町６３－６６,0966-23-2987,0966-23-6091,9:00～18:00,有,薬局の電話より携帯に転送,前田　隆、仙波　貴裕
pharmacy_korosho,publish,36905978,82,43,熊本県,清風はなみずき薬局,868-0004,読み込んでいます...,人吉市九日町９２,096-628-3739,096-628-3741,9時～18時,有,0966-28-3739,泊　晃弘
pharmacy_korosho,publish,36905979,83,43,熊本県,駒井田調剤薬局,868-0006,読み込んでいます...,人吉市駒井田町１０７９－３,096-622-2147,096-624-7860,"月火木金　9時から19時
水土　9時から15時",有,薬局の電話より携帯に転送,前田　亜紀子
pharmacy_korosho,publish,36905980,84,43,熊本県,ひまわり薬局,868-0011,読み込んでいます...,人吉市宝来町１２８４－３,0966-22-1023,0966-22-1025,"(月)～(金)9:00～18:00
(土)9:00～14:00",有,0966-22-1023,齊藤　裕毅、田中　千穂、山下　まき子
pharmacy_korosho,publish,36905981,85,43,熊本県,宝来調剤薬局,868-0011,読み込んでいます...,人吉市宝来町８０－３,0966-22-6884,0966-22-6885,9:00～18:00,有,090-9483-5527,齊藤　夏海、中村　正浩
pharmacy_korosho,publish,36905982,86,43,熊本県,たんぽぽ薬局,868-0012,読み込んでいます...,人吉市相良町７－２７,0966-23-6170,0966-23-6171,"月火木金8:30-18:30　
水8:30-16:30 土8:30-16:00",有,,大坂間　奈津美、田中　千穂
pharmacy_korosho,publish,36905983,87,43,熊本県,鬼木調剤薬局,868-0021,人吉市,人吉市鬼木町３１４,0966-22-7122,0966-22-7123,"月-金9:00-18:00、土8:30-12:30　
休（日・祝）",有,,大山　竹彦、斉藤　裕毅、正垣　幸夫
pharmacy_korosho,publish,36905984,88,43,熊本県,五日町薬局,868-0035,読み込んでいます...,人吉市五日町４５,096-623-6228,096-632-9839,平日8：20～18：30　土曜8：20～15：30,有,,片山　顕輔
pharmacy_korosho,publish,36905985,89,43,熊本県,高階誠心堂薬局いずみだ店,868-0037,読み込んでいます...,人吉市南泉田町７０－９,0966-24-8370,0966-24-9996,"月～金9：00～18：00
土9：00～15：00
日・祝日は閉局",有,0966-24-8370,山本　哲士、中村　紅緒
pharmacy_korosho,publish,36905986,90,43,熊本県,さくら調剤薬局人吉店,868-0057,読み込んでいます...,人吉市土手町３７,0966-24-7851,0966-22-2483,"平日　9:00～18:00
土曜日　9:00～13:00",有,080-3957-0155,斉藤　健、田中　通子
pharmacy_korosho,publish,36905987,91,43,熊本県,清風薬局　人吉店,868-0057,読み込んでいます...,人吉市土手町４１－３,0966-23-4258,0966-24-0820,9時～18時,有,0966-23-4258,岡田　幸二
pharmacy_korosho,publish,36905988,92,43,熊本県,高階誠心堂錦調剤薬局,868-0302,球磨郡錦町,球磨郡錦町一武２１１１,0966-38-4940,0966-38-5033,"平日　8:30～18:00
土曜日　8:30～13:00",有,,永尾　大輔
pharmacy_korosho,publish,36905989,93,43,熊本県,清風薬局サンロード免田店,868-0408,読み込んでいます...,球磨郡あさぎり町免田東１２５３－１,0966-49-9600,096-649-9601,9:00-18:00,有,0966-49-9600,本山　清行、野田　千里
pharmacy_korosho,publish,36905990,94,43,熊本県,清風薬局免田店,868-0422,読み込んでいます...,球磨郡あさぎり町上北１６７,0966-45-5517,0966-45-0543,9時～18時,有,0966-45-5517,東　吉仁
pharmacy_korosho,publish,36905991,95,43,熊本県,きりん薬局原田店,868-0501,読み込んでいます...,球磨郡多良木町多良木２８９９,096-642-6900,096-642-6910,"月曜日・水曜日・金曜日　9:00～18:00 火曜日・木曜日　9:00～17:00
土曜日　9:00～14:00",無,,原口　沙織
pharmacy_korosho,publish,36905992,96,43,熊本県,清風薬局多良木店,868-0501,読み込んでいます...,球磨郡多良木町多良木４２５０,0966-42-2931,0966-42-2946,9：00～18：00,有,0966-42-2931,白石　貴裕、福永　雅史、下川　希世、園田　恵菜
pharmacy_korosho,publish,36905993,97,43,熊本県,清風薬局サンロード湯前店,868-0600,読み込んでいます...,球磨郡湯前町２２１４,0966-49-3335,0966-49-3336,"月曜～金曜:9時～18時、
土曜:9時～13時、日曜・祝祭日:休み",有,090-8405-8877,筑紫　聡
pharmacy_korosho,publish,36905994,98,43,熊本県,たんぽぽ薬局,869-1102,読み込んでいます...,菊池郡菊陽町原水５５８７－４,096-340-2121,069-340-2123,"月曜～金曜:9:00～17:30
土曜:9:00～12:30",有,096-340-2121,岸部　文、永吉　悦子、上村　美里
pharmacy_korosho,publish,36905995,99,43,熊本県,温新堂薬局菊陽店,869-1102,読み込んでいます...,菊池郡菊陽町原水１１５６－１６,096-233-1071,096-233-1078,"月、火､木、金…9:00～18:00
水…9:00～17:00
土…9:00～13:00",有,090-5934-6440,西田　典子
pharmacy_korosho,publish,36905996,100,43,熊本県,光の森ごふく薬局,869-1108,読み込んでいます...,菊池郡菊陽町光の森３－３－７,096-288-6526,096-288-6527,"月火水金（9:00～17:30）
木（9:000～17:00）土（9:00～13:00）",有,096-288-6526（閉局時は転送されます）,落合　敬央
pharmacy_korosho,publish,36905997,101,43,熊本県,新生堂薬局大津店,869-1233,読み込んでいます...,菊池郡大津町大津時門出１２１１－１,096-294-6363,0800-170-6336,平日9:00～18:30土曜日9:00～18:00,有,090-2505-5480,村上　誠郎
pharmacy_korosho,publish,36905998,102,43,熊本県,あざりあ薬局,869-1235,読み込んでいます...,菊池郡大津町室２１０番地７,096-285-3050,096-285-3051,"月･火･水 金 8:40～17:30 
木･土8:40～12:00",無,,奥村　英樹
pharmacy_korosho,publish,36905999,103,43,熊本県,むろ薬局,869-1235,読み込んでいます...,菊池郡大津町室２１３－１０,096-294-7200,096-294-7200,"水､土:9:00～13:00
月･火･木･金:9:00～18:00",有,080-2582-7765,鈴木田　恵一
pharmacy_korosho,publish,36906000,104,43,熊本県,大津ごふく薬局,869-1235,読み込んでいます...,菊池郡大津町室９２５－５,096-294-0600,096-294-0601,"(月火水金)8:30～17:30
(木)8:30～17:00(土)8:30～15:30",無,,落合　布美子
pharmacy_korosho,publish,36906001,105,43,熊本県,陽だまり薬局,869-1401,読み込んでいます...,阿蘇郡南阿蘇村立野１８７－２,0967-68-0411,0967-68-0412,"平日8:45～17:45
土8:45～13:00",有,,大田　嵩子
pharmacy_korosho,publish,36906002,106,43,熊本県,白川水源薬局,869-1502,読み込んでいます...,阿蘇郡南阿蘇村白川２１１１－１,0967-62-0711,0967-62-0811,"月火木金8:30～18:00(水曜日は17:30まで)　
土曜日8:30～13:00",有,0967-62-0711,辻　敏和、今畠中　夏穂
pharmacy_korosho,publish,36906003,107,43,熊本県,阿蘇中央薬局,869-2225,読み込んでいます...,阿蘇市黒川１２４９,0967-34-0948,0967-34-0949,平日8:30～18:00　土9:00～12:00,有,0967-34-0948,長谷川　浩三
pharmacy_korosho,publish,36906004,108,43,熊本県,内牧中央薬局,869-2301,読み込んでいます...,阿蘇市内牧１６１－８,0967-32-5670,0967-32-5671,"平日9:00～18:00
土9:00～16:30",有,0967-32-5670,岩下　知磨
pharmacy_korosho,publish,36906005,109,43,熊本県,野の花薬局,869-2307,読み込んでいます...,阿蘇市小里２５０－４,096-724-6700,096-724-6711,9:00～18:00,有,転送電話で対応,羽山　悦子
pharmacy_korosho,publish,36906006,110,43,熊本県,きよらのさと薬局,869-2401,読み込んでいます...,阿蘇郡南小国町赤馬場１９６３－５,096-742-0284,096-742-0285,9:00-17:30,有,,佐藤　大樹
pharmacy_korosho,publish,36906007,111,43,熊本県,ファーコス薬局 ゆう,869-2501,読み込んでいます...,阿蘇郡小国町宮原１７４８－５,096-746-6320,096-746-6321,"月曜～金曜9：00～18：00、
日曜9：00～13：00",有,090-5488-7276,佐藤　亮太
pharmacy_korosho,publish,36906008,112,43,熊本県,小国調剤薬局,869-2501,阿蘇郡小国町,阿蘇郡小国町宮原１７３５－９,0967-46-5736,0967-46-5710,月～金：8:20～18:00、土：9:00～13:00,有,0967-46-5736,岡本　茂洋、菊地　泰樹
pharmacy_korosho,publish,36906009,113,43,熊本県,2号橋くらしの薬局,869-3603,読み込んでいます...,上天草市大矢野町中４４４５－４,0964-57-1720,0964-57-1721,"8:30～17:30(月～金) 
8:30～12:30(土)",有,0964-57-1720(転送),本田　卓輝
pharmacy_korosho,publish,36906010,114,43,熊本県,くらしの薬局　中店,869-3603,読み込んでいます...,上天草市大矢野町中８２９２－７,0964-57-0929,0964-57-0956,平日8:30～18:00 土曜日8:30～13:00,有,0964-57-0929（転送）,真崎　泰徳
pharmacy_korosho,publish,36906011,115,43,熊本県,八代薬剤師会センター薬局,869-4601,八代郡氷川町,八代郡氷川町今西作１５０－２,0965-62-8762,0965-62-8763,月から土曜日 9:00～17:00,有,,佐藤　良太郎、清水　かなみ
pharmacy_korosho,publish,36906012,116,43,熊本県,ヱビス薬局千丁店,869-4704,読み込んでいます...,八代市千丁町古閑出６１６－３,0965-62-8448,0965-62-8288,8時30分～18時,有,0965-62-8448,永松　朋子
pharmacy_korosho,publish,36906013,117,43,熊本県,はなおか調剤薬局,869-5441,読み込んでいます...,葦北郡芦北町大字佐敷３４８－３,096-668-3550,096-668-3551,8:30-18:00,有,090-7295-8177,楠原　健司
pharmacy_korosho,publish,36906014,118,43,熊本県,つなぎ調剤薬局,869-5603,読み込んでいます...,葦北郡津奈木町大字岩城字浜崎２０９１－６,0966-78-5656,0966-78-5657,"月、火、木、金:　9:00～17:00
水:　9:00～13:00",無,,城山　美紗子
pharmacy_korosho,publish,36906015,1,44,大分県,永冨調剤薬局府内店,870-0021,読み込んでいます...,大分市府内町２－３－３０,097-540-6636,097-540-6637,月～金8:30～18:00　土8:30～17:30,無,,中村　有加里
pharmacy_korosho,publish,36906016,2,44,大分県,ワタナベ薬局　大手町店,870-0022,読み込んでいます...,大分市大手町３－３－３０,097-538-8200,097-538-0058,"月-金　9：00-18：00
土　9：00-13：00",無,,大村　浩子
pharmacy_korosho,publish,36906017,3,44,大分県,ブンゴヤ薬局　松岡店,870-0125,読み込んでいます...,大分市松岡５１８９－４,097-524-6370,097-524-6371,"月・金　9：00-18：30
火・水・木　9：00-18：00
土　9：00-17：00",有,090-3078-3456,山下　悟史
pharmacy_korosho,publish,36906018,4,44,大分県,まい調剤薬局,870-0251,読み込んでいます...,大分市大在中央２丁目１６８番,097-592-5915,097-592-5915,"月・火・水・金　9：00-18：00
木　8：00-16：00
土　9：00-15：00",有,080-8355-8792,原口　舞、武津　里美
pharmacy_korosho,publish,36906019,5,44,大分県,杉原薬局,870-0307,読み込んでいます...,大分市坂ノ市中央３丁目５番１２号,097-528-9351,097-528-9352,"月-金　9：00-18：00
土　8：30-12：30",有,080-6463-9959,佐藤　力哉
pharmacy_korosho,publish,36906020,6,44,大分県,第一調剤薬局　賀来店,870-0850,読み込んでいます...,大分市賀来西１丁目４番３号,097-549-0005,097-549-0006,"月・火・水・金　9：00-18：00
木・土　9：00-12：30",無,,安達　豊
pharmacy_korosho,publish,36906021,7,44,大分県,有限会社安東調剤薬局玉沢店,870-1155,読み込んでいます...,大分市玉沢７０５,097-541-6678,097-541-5877,8:00～18:00,有,090-3737-5103,安東　清子
pharmacy_korosho,publish,36906022,8,44,大分県,城山調剤薬局　北浜店,873-0001,読み込んでいます...,杵築市大字杵築６６５－７５０,0978-63-1795,0978-63-1773,月-土　9：00-18：00,無,,馬場　貴子
pharmacy_korosho,publish,36906023,9,44,大分県,キムラ薬局　亀川店,874-0025,読み込んでいます...,別府市亀川四の湯９－３９,0977-27-6970,0977-27-6971,"月-金　9：00-19：00
土　9：00-18：00",有,0977-27-6970,中島　輝久
pharmacy_korosho,publish,36906024,10,44,大分県,にっこり調剤薬局,874-0836,別府市,別府市東荘園２－１,0977-75-7252,0977-75-7282,"月-金　8：30-15：00
土　8：30-14：00",有,090-3883-1907,佐登　光
pharmacy_korosho,publish,36906025,11,44,大分県,有限会社キムラ薬局,874-0911,読み込んでいます...,別府市緑丘町４組,0977-21-3507,0977-21-3517,"月-金　8：00-20：00
土　8：00-18：00",有,0977-21-3507,岡崎　ヒサ子
pharmacy_korosho,publish,36906026,12,44,大分県,有限会社キムラ薬局トキハ別府店,874-0920,読み込んでいます...,別府市北浜２－９－１,0977-21-3633,0977-21-3651,"月･火･木･金:9:00～19:00
水･土:9:00～13:00",有,0977-21-3633,木村　登久美
pharmacy_korosho,publish,36906027,13,44,大分県,そうごう薬局　別府秋葉店,874-0937,読み込んでいます...,別府市秋葉町８－３０,0977-22-3901,0977-22-3902,"月-金　9：00-18：00
土　9：00-13：00",有,0977-22-3901,矢野　真咲
pharmacy_korosho,publish,36906028,14,44,大分県,そうごう調剤薬局　臼杵コスモス店,875-0023,読み込んでいます...,臼杵市江無田１１０９－１,0972-63-8701,0972-63-8702,月-金・日　8:30-17:30,有,0972-63-8701,長野　曲来
pharmacy_korosho,publish,36906029,15,44,大分県,夢見堂薬局　西谷店,876-0836,読み込んでいます...,佐伯市西谷町２－１７,0972-20-5050,0972-20-5060,月-土　9：00-18：00,無,,大津留　多加代
pharmacy_korosho,publish,36906030,16,44,大分県,伊東薬局　日ノ出町店,877-0082,読み込んでいます...,日田市大字渡里２２－１,0973-23-5910,0973-23-5877,"月-金　8：30-18：00
土　8：30-14：00",有,080-6415-3158,伊東　大輝、吉川　那美
pharmacy_korosho,publish,36906031,17,44,大分県,たかだ調剤薬局,879-0624,読み込んでいます...,豊後高田市本町１２３７－１,0978-22-3568,0978-24-1881,"月・火・水・金　8：30-18：30
木・土　8：30-17：30",有,0978-22-3568,酒井　浩一
pharmacy_korosho,publish,36906032,18,44,大分県,たていし調剤薬局,879-1302,読み込んでいます...,杵築市山香町大字立石１２６３－１１,0977-28-6800,0977-28-6801,"月-金　8：30-17：45
土　8：30-13：00",有,0977-28-6800,副島　誠三
pharmacy_korosho,publish,36906033,19,44,大分県,そうごう薬局　津久見店,879-2401,読み込んでいます...,津久見市大字千怒６１２６－２,0972-82-0661,0972-82-0662,"月-金　9：00-18：00
土　9：00-13：00",有,0972-82-0661,松下　可衣
pharmacy_korosho,publish,36906034,20,44,大分県,まえはら調剤薬局,879-6601,読み込んでいます...,豊後大野市緒方町馬場３２,0974-42-3377,0974-42-3378,月-日　祝祭日　8：30-18：30,有,0974-42-3377,二ノ宮　綾子
pharmacy_korosho,publish,36906035,1,45,宮崎県,二葉薬局　松橋,880-0013,読み込んでいます...,宮崎市松橋２－１－２３,0985-75-0633,0985-75-0543,月～金 9:00～19:00 土 9:00～13:00､(日曜､祝日休み),有,0985-75-0633,長田　敦子、山口　晶子
pharmacy_korosho,publish,36906036,2,45,宮崎県,ハロー薬局　清水店,880-0021,読み込んでいます...,宮崎市清水１丁目２番１４号,0985-82-8686,0985-82-8687,月～金9：00～18：00、土9：00～12：30,有,0985-82-8686,佐伯　美沙子
pharmacy_korosho,publish,36906037,3,45,宮崎県,トモ薬局　和知川原店,880-0023,読み込んでいます...,宮崎市和知川原３－７１,0985-28-1186,0985-31-9514,"月・水・金8：30～19：00、
火・木8：30～16：30、
土8：30～12：30、日・祝休み",有,080-2718-6537,渡司　雅弘
pharmacy_korosho,publish,36906038,4,45,宮崎県,タカフジ薬局,880-0035,読み込んでいます...,宮崎市下北方町目後８９９,0985-28-1256,0985-28-1472,"第1.3.5土曜8:30～13:00 
第2.4土曜 8:30～13:30",有,0985-28-1256,山口　陽平、玉利　安樹子、小田　真紀
pharmacy_korosho,publish,36906039,5,45,宮崎県,東洋堂薬局,880-0035,読み込んでいます...,宮崎市下北方町常盤元１０１０,0985-28-3412,0985-28-3415,月水金8時半～18時、火8時半～16時、木8時半～12時半、土8時半～12時、定休日日、祝日、8月13～15日、12月29日～1月3日,有,080-3971-1667,佐藤　紀子、佐藤　広和
pharmacy_korosho,publish,36906040,6,45,宮崎県,ミント薬局,880-0036,読み込んでいます...,宮崎市花ヶ島町小無田６４２－４,0985-64-8001,0985-64-8002,"月・火・水・金8：30～18：00
木8：30～15：30　土8：30～14：00",有,090-4777-4366,山本　万須美
pharmacy_korosho,publish,36906041,7,45,宮崎県,スイゲン薬局,880-0804,読み込んでいます...,宮崎市宮田町８－１２,0985-25-2202,0985-33-9020,月～金9：00～20：00　土9：00～12：00,有,090-6772-1785,大塚　貴美子
pharmacy_korosho,publish,36906042,8,45,宮崎県,たちばな薬局,880-0805,読み込んでいます...,宮崎市橘通東４－６－１８,0985-32-3277,0985-26-0797,月・火・木～土：8時30分～17時30分、水：８時30分～17時,有,080-7756-5533,角田　さつき
pharmacy_korosho,publish,36906043,9,45,宮崎県,トモ薬局　大島店,880-0824,読み込んでいます...,宮崎市大島町天神前１１６７－４,0985-22-7567,0985-23-0678,月～金8：30～18：00、土8：30～13：00,有,090-4777-3119,林　慎一朗、仁田脇　純世、久保田　麻規子
pharmacy_korosho,publish,36906044,10,45,宮崎県,二葉薬局　大島,880-0824,読み込んでいます...,宮崎市大島町原ノ前１４４５－２２３,0985-67-5127,0985-67-5128,"月～金8：30～18：00
土9：00～13：00",無,,図師　健一郎
pharmacy_korosho,publish,36906045,11,45,宮崎県,啓愛調剤薬局,880-0834,読み込んでいます...,宮崎市新別府町植田８３７番地１,0985-23-6121,0985-23-6122,"月～金8：30～19：00、
土8：30～13：00、
日、祝日休み",無,,井上　尚彦、矢野　栄子
pharmacy_korosho,publish,36906046,12,45,宮崎県,啓愛調剤薬局,880-0843,読み込んでいます...,宮崎市新別府町植田８３７－１,0985-23-6121,0985-23-6122,"月～金8：30～19：00
土8：30～13：00",有,0985-23-6121,井上　尚彦、矢野　栄子
pharmacy_korosho,publish,36906047,13,45,宮崎県,とも薬局青葉店,880-0879,読み込んでいます...,宮崎市宮崎駅東３－９－１０,0985-28-8895,0985-71-6636,"月火水金8：30～18：00、
木8：30～16：30、土8：30～13：00",有,090-5941-8175,得能　辰大、米村　佳純
pharmacy_korosho,publish,36906048,14,45,宮崎県,二葉薬局　本郷,880-0921,読み込んでいます...,宮崎市本郷南方２５４５－４,0985-89-2226,0985-89-2227,月～金8：30～18：00、土8：30～13：00,無,,福森　真子
pharmacy_korosho,publish,36906049,15,45,宮崎県,ヘルツ薬局,880-0932,読み込んでいます...,宮崎市大坪西１－１－７,0985-52-6222,0985-52-6066,(月～金)8:30～17:30　(土)8:30～13:00,無,,寺西　真理子
pharmacy_korosho,publish,36906050,16,45,宮崎県,ひむかくにとみ薬局,880-1102,読み込んでいます...,東諸県郡国富町宮王丸３７４－６,0985-30-6630,0985-30-6631,"月～木8：30～18：00、
金8：30～12：00、土8：30～17：00",有,0985-30-6630,北野　由美
pharmacy_korosho,publish,36906051,17,45,宮崎県,いきめの杜会営薬局,880-2102,読み込んでいます...,宮崎市大字有田１３７０－１,0985-48-6310,0985-48-6390,月～金8：30～17：30,無,,髙松　秀和
pharmacy_korosho,publish,36906052,18,45,宮崎県,長嶺薬局,881-0011,読み込んでいます...,西都市有吉町１－３,0983-43-0107,0983-43-0231,月～土9：00～19：30,有,0983-43-0107,大平　信道
pharmacy_korosho,publish,36906053,19,45,宮崎県,さいと薬局,881-0034,読み込んでいます...,西都市妻町３－１３３,0983-42-3550,0983-42-4226,"月、火、木、金8：30～17：30、
水8：30～17：00、土8：30～12：00",有,0983-42-3550,齋藤　正蔵、齋藤　美穂
pharmacy_korosho,publish,36906054,20,45,宮崎県,きりん薬局,882-0044,延岡市,延岡市博労町２－２３,0982-21-5768,0982-33-3118,"月～金9：00～18：00、
土9：00～12：30、日、祝祭日休",無,,小川　圭子
pharmacy_korosho,publish,36906055,21,45,宮崎県,たたら薬局,882-0056,読み込んでいます...,延岡市岡富町１２７－２,0982-20-0120,0982-20-0121,"月～木9：00～18：30、
金土9：00～13：00、日祝休み",無,,廣木　敦子、井上　詩織
pharmacy_korosho,publish,36906056,22,45,宮崎県,なないろ薬局　岡富店,882-0056,読み込んでいます...,延岡市岡富町２９番地,0982-20-2035,0982-20-2038,"月火金9：00～17：30
水木土9：00～13：00",無,,倉澤　季里
pharmacy_korosho,publish,36906057,23,45,宮崎県,きたかた調剤薬局,882-0125,読み込んでいます...,延岡市北方町川水流卯１３８８－１,0982-28-5150,0982-28-5152,月～金9：00～18：00、土9：00～13：00,有,0982-28-5150,佐藤　亮太
pharmacy_korosho,publish,36906058,24,45,宮崎県,ハロー薬局大貫店,882-0803,読み込んでいます...,延岡市大貫町２－９６７－１,0982-26-5380,0982-26-5381,"月・火・木・金8：30～18：00、
水8：30～16：30、土8：30～13：00",有,0982-26-5380,金澤　貴子
pharmacy_korosho,publish,36906059,25,45,宮崎県,延岡すずらん薬局,882-0803,読み込んでいます...,延岡市大貫町２－３０２７－３,0982-26-9130,0982-26-9140,"月～水・金：9：00～18：30、
木：8：30～16：30、土：9：00～13：00",無,,倉澤　克樹
