"id","name","postalcode","address_todofuken","address_shikuchoson","address","shikuchosonCode","phone","website","available_date"
"77702885","医療法人大村中央産婦人科","856-0827","長崎県","大村市","大村市水主町2丁目609-1","42205","0957-52-3850","http://omura-central.jp/","月.火,水,金  9:00～12:00、14:00～18:00木  9:00～12:00
土  9:00～14:00"
"77702886","よしだレディースクリニック","856-0806","長崎県","大村市","大村市富の原2丁目366-3","42205","0957-56-2227","http://www.yoshida-ladies-clinic.com/","月.火,木,金  9:00～18:00水  9:00～12:00
土  9:00～13:00"
"77702887","医療法人福重会レディースクリニックしげまつ","856-0822","長崎県","大村市","大村市古町1丁目514","42205","0957-54-9200","https://lc-shigematsu.jp/","月.火,水,金  9:00～13:00、15:00～18:00木  9:00～12:00
土  9:00～14:00"
"77702888","まつお産婦人科","859-3605","長崎県","川棚町","東彼杵郡川棚町百津郷452","42322","0956-82-2038","http://www.matsuo-obgyn.jp/","月.火,水,金  9:00～18:00木  9:00～13:00
土  9:00～16:00"
"77702889","医療法人慈眼会坂本内科医院","855-0863","長崎県","島原市","島原市親和町丁2670-10","42203","0957-63-4641","http://www.himawarinet.ne.jp/~jigenkai/","月～日  9:00～22:00電話相談24時間対応"
"77702890","医療法人愛心会島原マタニティ病院","855-0803","長崎県","島原市","島原市新町2丁目262-1","42203","0957-62-7111","http://www.smh.or.jp/","24時間対応可"
"77702891","なおみレディースクリニック","855-0873","長崎県","島原市","島原市北安億町3064-1","42203","0957-61-1400","http://www.naomi-lc.com/","月.火,木,金  9:00～18:00水  9:00～12:00
土  9:00～13:00"
"77702892","山崎産婦人科医院","855-0823","長崎県","島原市","島原市湊町350","42203","0957-64-1103","http://www.yamasaki-iin.com/","月.火,水,金  9:00～12:00、14:30～18:00木  9:00～12:00"
"77702893","医療法人いその産婦人科","859-2212","長崎県","南島原市","南島原市西有家町須川1792","42214","0957-82-2430","https://isono-lc.com/wp/","月.火,水,金  9:00～17:30木  9:00～12:00
土  9:00～16:00"
"77702894","医療法人  中山レディースクリニック","859-4502","長崎県","松浦市","松浦市志佐町里免297","42208","0956-72-0050","http://www.nakayama-lc.com/","月.火.水.金  9:00～18:00木,土  9:00～12:00"
"77702895","平井産婦人科医院","857-0341","長崎県","佐々町","北松浦郡佐々町羽須和免780-5","42391","0956-62-3903","","月.火.水.木,土  9:00～19:00金  9:00～18:30"
"77702896","医療法人社団  福江産婦人科医院","853-0032","長崎県","五島市","五島市大荒町73-2","42211","0959-72-6140","https://www.fukue-sanfujinka.or.jp/","月.火,水,木,金  9:00～12:00、13:30～ 17:00
土  9:00～12:00
※時間外も対応可能な場合あり"
"77702897","長崎県上五島病院","857-4404","長崎県","新上五島町","南松浦郡新上五島町青方郷1549-11","42411","0959-52-3000","https://www.kamigoto-hospital.jp/","月.火,水,木,金  8:30～11:00"
"77702898","医療法人協生会  品川病院","811-5132","長崎県","壱岐市","壱岐市郷ノ浦町東触854-2","42210","0920-47-0121","http://shinagawaiki.byoinnavi.jp/pc/","月,水,木,金  9:00～17:00
火  17:00～19:00（要確認）土  9:00～12:00"
"77702899","長崎県対馬病院","817-0322","長崎県","対馬市","対馬市美津島町雞知乙1168-7","42209","0920-54-7111","http://www.tsushima-hospital.jp/","24時間対応可"
"77702900","ウィメンズクリニックグリーンヒル","861-8043","熊本県","熊本市東区","熊本市東区戸島西3-1-100","43102","096-360-5511","http://www.w-greenhill.jp/","月・火・木・金
（9:00-12:00、14:00-19:00） 土（9:00-12:00、15:00-18:00）"
"77702901","みやはらレディースクリニック","860-0047","熊本県","熊本市西区","熊本市西区春日7丁目21-15","43103","096-325-1107","https://miyahara-lc.jp","月・火・水・金・土（9:00-18:00)"
"77702902","米田産婦人科医院","861-1331","熊本県","菊池市","菊池市隈府497-1","43210","0968-25-2589","なし","平日：8:30-18:30土曜：8:30-12:30"
"77702903","わせだ直子レディースクリニック","863-0021","熊本県","天草市","天草市港町1631","43215","0969-24-8711","なし","水・木・金（9:00-17:30)土（9:00-15:00）
日（9:00-13:00)"
"77702904","いんでレディースクリニック","862-0908","熊本県","熊本市東区","熊本市東区新生2-3-6","43102","096-367-2333","http://www.hiji-in.com/","平日：9:30-18:00
（水：9:30-13:00)土曜：9:30-16:00"
"77702905","医療法人  本原会 産科婦人科  本原クリニック","863-0025","熊本県","天草市","天草市亀場町亀川1962-12","43215","0969-24-1175","http://www.motoharakai.jp/","２４時間対応"
"77702906","清田産婦人科医院","861-0135","熊本県","熊本市北区","熊本市北区植木町一木178-4","43105","096-273-4111","https://kiyotaclinic.or.jp/","平日・土曜
8:30-12:30, 14:00-17:30
これ以外の時間帯は電話で対応後、医師在院中は診察可"
"77702907","愛甲産婦人科麻酔科医院","868-0006","熊本県","人吉市","人吉市駒井田町1951","43203","0966-22-4020","http://aikouiin.com/","平日：9:00-13:00、15:30-19:00土曜：9:00-13:00"
"77702908","田代産婦人科医院","862-0971","熊本県","熊本市中央区","熊本市中央区大江4丁目5-5","43101","096-362-1414","https://tashiroclinic.jimdo.com/","月・火・水・金・土
（9:00-12:30、14:00-18:00）"
"77702909","本田レディースクリニック","867-0065","熊本県","水俣市","水俣市浜町3-6-21","43205","0966-63-2019","http://www.mediqube.com/honda-lc/usr/pc/index.php","火・水・木・金 (9:00-12:00,14:30-18:00)
土曜（9:00-12:00、13:30-16:30)"
"77702910","澁江産科婦人科","861-2118","熊本県","熊本市東区","熊本市東区花立3丁目29-20","43102","096-365-5050","なし","平日：9:00-12:00土曜：9:00-12:00"
"77702911","阿蘇温泉病院","869-2301","熊本県","阿蘇市","阿蘇市内牧1153-1","43214","0967-32-0881","http://asospahp.jp/","平日：9:15-17:00
休日・夜間は電話連絡が必要
（対応可）観光客などに３６５日
２４時間対応"
"77702912","坂本産婦人科クリニック","865-0025","熊本県","玉名市","玉名市高瀬35","43206","0968-74-2045","http://www.sakamotolc.net/","月・火・水・金：9:30-17:30木・土：9:30-12:30"
"77702913","斎藤産婦人科医院","861-1307","熊本県","菊池市","菊池市片角294-2","43210","0968-24-1177","http://saitolcl.com/","平日：9:00-18:00
木・土曜：9:00-12:00"
"77702914","まつばせレディースクリニック","869-0502","熊本県","宇城市","宇城市松橋町松橋689番地の1","43213","0964-34-0303","https://matsubase.or.jp/","２４時間対応"
"77702915","よしむら産婦人科皮ふ科クリニック","860-0851","熊本県","熊本市中央区","熊本市中央区子飼本町6番20号","43101","096-345-8300","http://www.yoshimura-gdc.jp/","月・火・木・金（9:00-17:30)水（9:00-12:00）
土（9:00-15:00)"
"77702916","福田クリニック・産婦人科内科","869-5133","熊本県","八代市","八代市日奈久中西町418","43202","0965-38-0068","なし","平日：9:00-18:00土曜：9:00-12:30"
"77702917","医療法人英会産科婦人科うしじまクリニック","862-0962","熊本県","熊本市南区","熊本市南区田迎4丁目7の23","43104","096-379-2727","https://ushijima-cl.com/","月・火・木・金
（9:00-12:30,14:00-18:00)水（9:00-12:30）
土（9:00-12:30,13:30-15:30)"
"77702918","森川レディースクリニック","862-0950","熊本県","熊本市中央区","熊本市水前寺6丁目31番1号","43101","096-381-4115","http://www.morikawa-lc.or.jp/","月・火・木・金
（9:00-13:00,14:30-18:30）水・土（9:00-13:00)"
"77702919","八木産婦人科医院","862-0950","熊本県","熊本市中央区","熊本市中央区水前寺1丁目19-5","43101","096-383-2311","http://www.yagisanfujinka.jp/","月・火・金
（9:00-12:30、14:00-17:30)
水・土（9:00-12:30、 14:00-16:00)
木（9:00-12:30、14:30-19:00)"
"77702920","医療法人西原会清ら内科産婦人科医院","861-8029","熊本県","熊本市東区","熊本市東区西原2丁目11-3","43102","096-382-3388","","平日：9:00-18:00水・土：9:00-13:00"
"77702921","ゆのはら産婦人科医院","860-0812","熊本県","熊本市中央区","熊本市中央区南熊本5丁目9番3号","43101","096-372-1110","http://yunohara.jp/","月・火・水・金・土   午前9:30-
13:00
午後14：00-
18：30
水曜午後は手術が入ることがあり
ますので、電話でご確認の上ご来"
"77702922","桑原産科婦人科医院","861-2101","熊本県","熊本市東区","熊本市東区桜木2-2-6","43102","096-365-4103","http://kuwahara-obgyn.jp/about/","平日（9:00-12:00.14:00-17:30）
金曜  午前のみ
土曜（9:00-12:00.14:00-15:00）"
"77702923","福田病院","860-0004","熊本県","熊本市中央区","熊本市中央区新町2丁目2番6号","43101","096-322-2995","http://www.fukuda-hp.or.jp/","月曜～土曜9：00～17：30"
"77702924","鬼塚クリニック","863-0046","熊本県","天草市","天草市亀場町食場984-1","43215","0969-24-3636","なし","月・水・木・金（9:00-18:00)火・土（9:00-13:00)
時間外でも対応可能な場合あり"
"77702925","北熊本井上産婦人科医院","861-5517","熊本県","熊本市北区","熊本市北区鶴羽田1丁目14番27号","43105","096-345-3911","http://www.inoue-sanfujinka.jp/","月・火・水・金
（9:00-11:30・14：00-17：30)
木（9:00-12:30)
土（9：00-11：30・14：00-14： 30）"
"77702926","伊井産婦人科病院","862-0973","熊本県","熊本市中央区","熊本市中央区大江本町8番15号","43101","096-364-4003","https://www.ii-sanhujinka.com/","平日（9：00-18：00）土曜（9：00-13：00）日・祝は診療なし"
"77702927","山鹿市民医療センター","861-0593","熊本県","山鹿市","山鹿市山鹿511","43208","0968-44-2185","http://yamaga-medical-center.jp/","平日（8：30-17：15）"
"77702928","さかぐち女性のクリニック","862-0924","熊本県","熊本市中央区","熊本市帯山3丁目15-10","43101","096-382-3600","https://sakaguchi-wclinic.com/","月・金・土（9：00-18：00）火・水（9：00-19：00）"
"77702929","医療法人社団ソフィア愛育会  ソフィアレディースクリニック水道町","860-0844","熊本県","熊本市中央区","熊本市中央区水道町9番5-1","43101","096-322-2996","http://www.suidouchou-lc.jp/","月・火・木・金・土
（10:00-14:00･16：00-19：00) 水曜（10:00-13:00･15:00-18:00)
日・祝（8:30-12：00）"
"77702930","医療法人セント･ソフィア片岡レディスクリニック","866-0861","熊本県","八代市","八代市本町3丁目3-35","43202","0965-32-2344","http://www.kataoka-lc.com/","平日：9:00-18:30土曜：9:00-15:00"
"77702931","橋本産婦人科医院","866-0081","熊本県","八代市","八代市植柳上町931","43202","0965-32-4155","http://www.hashimoto-sanfujinka.com/","平日（9:00-12:30.14:00-18:00）土曜（9:00-12:30）"
"77702932","産科婦人科まつおレディースクリニック","864-0041","熊本県","荒尾市","荒尾市荒尾4160-257","43204","0968-66-3110","http://www.matsuo-lc-com/","24時間"
"77702933","荒尾市民病院","864-0041","熊本県","荒尾市","荒尾市荒尾2600番地","43204","0968-63-1115","http://www.hospital.arao.kumamoto.jp/","平日：8:30-17:15
それ以外も対応可能な場合あり"
"77702934","下川産婦人科医院","865-0064","熊本県","玉名市","玉名市中1806","43206","0968-73-3527","なし","平日：9:00-17:30
火曜・土曜：9:00-12:00"
"77702935","レディースクリニックなかむら","861-8039","熊本県","熊本市東区","熊本市東区長嶺南1-5-48","43102","096-213-1555","https://www.lc-nakamura.com/","月・水・金
（10:00-13:00・16：00-20：00)土（10:00-13:00-16：00-18：00)
日（10：00-13：00）"
"77702936","医療法人社団  博慈会ちが産婦人科医院","869-1102","熊本県","菊陽町","菊池群菊陽町大字原水295-1","43404","096-232-9131","http://www.web-clover.net/chiga-c/","月・火・金
（9:00-11:30･14:00-17:30)水（9:00-11:30-15：00-17:30)
土（9：00-11:30）"
"77702937","うちの産婦人科","861-4113","熊本県","熊本市南区","熊本市南区八幡5丁目10-12","43104","096-288-5566","http://www.uchino.or.jp/","月・火・水・金
（9:00-12:00･14:00-18:00)木（9:00-12:00)
土（9：00-13:00）"
"77702938","末永産婦人科医院","860-0051","熊本県","熊本市西区","熊本市西区二本木2丁目10-13","43103","096-352-7280","https://suenaga-obgyn.com/","月・木（9:00-19:00)
火・水・金（9:00-18:00)土（9：00-15:00）"
"77702939","医療法人  フェリチタ前田産婦人科医院","862-0963","熊本県","熊本市南区","熊本市南区出仲間7丁目2-32","43104","096-378-8010","http://www.maedalc.com/","月・火・木・金
（9:00-12:00･14:00-18:00)水・土（9:00-12:00)"
"77702940","医療法人社団 桑原産婦人科医院","866-0852","熊本県","八代市","八代市大手町7-22","43202","0965-32-3405","https://kuwahara-obgyn.jp/","24時間対応可能"
"77702941","長嶺そよかぜクリニック","862-0920","熊本県","熊本市東区","熊本市東区月出6-5-130","43102","096-285-4121","http://www.nagaminesoyokaze.com","月・火・木・金  （９：００-１８：００）水・土  （９：００-１２：００）"
"77702942","アンジェリッククリニック浦田","870-0933","大分県","大分市","大分市花津留2丁目10番2号","44201","097-558-2020","https://www.angelicurata.jp","月・火・水・金   9:00-12:00
14:00-17:00
木               9:00-12:00
土               9:00-12:00
14:00-15:30"
"77702943","いしい産婦人科醫院","870-0952","大分県","大分市","大分市下郡北3丁目434番地2","44201","097-569-7770","-","平日（水曜除く）  9:00-18:00
水曜・土曜        9:00-12:00"
"77702944","医療法人大川産婦人科病院","870-0027","大分県","大分市","大分市末広町2-4-16","44201","097-536-3511","http://www.okawa-hosp.com/","平日  9:00-12:30、14:30-17:30土曜  9:00-12:30、14:30-16:30"
"77702945","大川産婦人科・高砂","870-0029","大分県","大分市","大分市高砂町1番5号","44201","097-532-1135","-","平日  9:00-12:30、14:30-17:30土曜  9:00-13:30、14:30-16:30"
"77702946","ひらかわ産婦人科医院","870-0254","大分県","大分市","大分市横塚2-4-5","44201","097-592-1000","https://hirakawa-oita.jp/","月・水・木・金   9:00-12:00
14:30-18:00
火・土           9:00-12:00"
"77702947","貞永産婦人科医院","870-0003","大分県","大分市","大分市生石2-1-18","44201","097-532-6327","http://sadanaga-ladies.com/","平日  9:00-17:30
土曜  9:00-12:30"
"77702948","医療法人あろは会さゆりレディースクリニック","870-0165","大分県","大分市","大分市明野北4丁目1番1号","44201","097-535-7322","http://www.sayuriclinic.jp","平日  9:00-18:00  水曜のみ9:00-12:30
土曜  9:00:-14:00"
"77702949","医療法人社団愛育会曽根崎産婦人科医院","870-0883","大分県","大分市","大分市大字永興149番地の3","44201","097-543-3939","http://www.sonezaki-clinic.com","9:00-17:00
事前連絡があった方がよい"
"77702950","医療法人宥和会大分府内レディースクリニック","870-0021","大分県","大分市","大分市府内町2-3-25コスモビル5F","44201","097-535-1060","https://oita-funai-ladies-clinic.com/","火・水・木・金  9:00-19:00
（18:30受付終了） 月曜  9:00-13:00（12:30受付終了）土曜  9:00-17:00（16:30受付終了）"
"77702951","つるさきクリニック","870-0104","大分県","大分市","大分市南鶴崎2丁目6番5号","44201","097-527-2152","http://www.kakuyukai.com/","月・火・水・金  8:40-18:00
（昼休み12:30-13:30）木・土          8:40-12:30"
"77702952","ヘレネ婦人クリニック","870-0035","大分県","大分市","大分市中央町1丁目3-12  大一ビル2階","44201","097-532-3555","-","平  日    9:00-13:00
14:30-18:00
土曜日    9:00-13:00"
"77702953","堀永産婦人科医院","870-0021","大分県","大分市","大分市府内町2丁目5番13号","44201","097-532-5289","https://horinaga.net/","月～木・土   9:00-12:00
14:00-16:00
金           9:00-12:00"
"77702954","安武クリニック","870-0938","大分県","大分市","大分市今津留1丁目3-14","44201","097-558-3800","http://yasutake-clinic.jp/","月・火・水・金  8:30-18:00
木曜日          8:30-12:30
土曜日          8:30-17:00"
"77702955","医療法人あおい産婦人科","874-0919","大分県","別府市","別府市石垣東8丁目2番31号","44202","0977-25-0888","http://oita-aoiclinic.jp/","※予約制
月・水・金   9:00-11:30
14:00-17:30
火・木・土   9:00-11:30"
"77702956","中山レディースクリニック","874-0910","大分県","別府市","別府市石垣西4丁目1-29","44202","0977-73-8800","https://nakayama-ladiesclinic.jp","月・火・木・金 9:00-13:00
14:00-18:00
土             9:00-14:00"
"77702957","藤吉産婦人科","871-0027","大分県","中津市","中津市大字上宮永270番地の1","44203","0979-24-1103","http://fujiyoshi-obgyn.com/","月・火・水・金  9:00-12:00
14:00-17:30
土              9:00-12:00
14:00-15:00
日              9:00-13:00
*第1第3水曜､祝日は休診"
"77702958","医療法人宮原レディースクリニック","877-0071","大分県","日田市","日田市十二町258番地1","44204","0973-24-3584","http://miyahara-lc.com/","当院診療時間内"
"77702959","みよしクリニック","877-0036","大分県","日田市","日田市三芳小渕町121番地","44204","0973-24-1515","-","月・火・水・金   9:00-17:00
木曜             9:00-12:00
土曜             9:00-15:00"
"77702960","産科婦人科すがのウィメンズクリニック","876-0047","大分県","佐伯市","佐伯市鶴岡西町2丁目113番地","44205","0973-23-3131","http://www.sugano-clinic.jp","月・火・木・金   9:00-12:30□"
"77702961","西田病院","876-0047","大分県","佐伯市","佐伯市鶴岡西町2丁目266番地","44205","0972-22-0180","http://www.nisida-med.jp/","平日  8:30-17:00（受付時間）土曜  8:30-11:30（受付時間）"
"77702962","ひなた女性クリニック","876-0836","大分県","佐伯市","佐伯市西谷町1-27","44205","0972-20-3322","http://hinata.oita.jp/","平日、土曜  8:30-18:00
不定期の休診日あり、来院前要電話"
"77702963","さくら産婦人科医院","875-0062","大分県","臼杵市","臼杵市大字野田278番地","44206","0972-63-4103","-","常に対応可能"
"77702964","くりやまレディースクリニック","873-0001","大分県","杵築市","杵築市杵築861番地12","44210","0978-66-1177","http://kuriyama-ladiesclinic.com/","月・火・水・金  9:00-12:30
14:00-18:00
木曜            9:00-12:30
土曜            9:00-14:00"
"77702965","医療法人愛一歩会みやうちウィメンズクリニック","873-0001","大分県","杵築市","杵築市大字杵築字北浜665番地501","44210","0978-66-4103","http://www.mw-clinic.jp/","月・火・金・土   9:00-18:00
木               9:00-12:00"
"77702966","宇佐レディースクリニック","879-0454","大分県","宇佐市","宇佐市大字法鏡寺字川上336番地の1","44211","0978-33-3700","-","月・水・金  8:30-17:00
火・土      8:30-12:00"
"77702967","医療法人大神会佐藤レディースクリニック","879-0453","大分県","宇佐市","宇佐市大字上田1060番地2","44211","0978-32-3300","http://www.satolc.jp/","月～水   9:00-12:00   14:00-17:30
木～土   9:00-12:00"
"77702968","レディースクリニック松本醫院","872-0042","大分県","宇佐市","宇佐市貴船町1-32","44211","0978-38-7171","-","平日  9:00-17:30
土曜  9:00-13:30"
"77702969","佐藤産婦人科医院","879-7141","大分県","豊後大野市","豊後大野市三重町秋葉1248番地","44212","0974-22-4103","-","平日  9:00-17:00  水曜のみ9:00-12：00
土曜  9:00-17:00"
"77702970","医療法人友光会  友成医院","879-4413","大分県","玖珠町","玖珠郡玖珠町大字塚脇128-2","44462","0973-72-0330","-","月・火・木・金   9:00-17:30
水              14:00-17:30
土               9:00-12:00"
"77702971","ひろしま通りウィミンズクリニック","880-0806","宮崎県","宮崎市","宮崎市広島1-16-9","45201","0985-60-7807","http://www.hiroshimadori.com","月～水 8:45～13:00 14:00～18:30木     14:30～18:30
土     8:45～13:00"
"77702972","花ヶ島ウィメンズクリニック","880-0036","宮崎県","宮崎市","宮崎市花ヶ島観音免894","45201","0985-25-8883","","月・火・水・金  9:00～17:30木 14:00～17:30、
土  9:00～12:30"
"77702973","下村産婦人科医院","880-0842","宮崎県","宮崎市","宮崎市青葉町155-1","45201","0985-27-0341","http://www.shimomura-s.or.jp/","平日  8:30～17:30
土曜  8:30～12:00"
"77702974","産科・婦人科クリニックおおつか","880-0951","宮崎県","宮崎市","宮崎市大塚町八所3597-1","45201","0985-50-0003","http://miyazaki-otsuka.com/","平日  8:00～18:00
土曜  8:00～13:00"
"77702975","うえやま貴子クリニック","880-0865","宮崎県","宮崎市","宮崎市松山2丁目23-2  2F","45201","0985-60-6676","http://www.ueyamatakako-cl.com/","月・火・水・金  9:00～17:00木  9:00～12:00、
土  9:00～13:00"
"77702976","いまむらウィメンズクリニック","880-0812","宮崎県","宮崎市","宮崎市高千穂通2丁目5-5  とえだビル2F","45201","0985-31-3908","","平日  9:30～13:00、14:30～19:00木曜  14:30～19:00
土曜  9:30～13:00、14:00～17:00"
"77702977","医療法人イシス会  小池レディスクリニック","889-1604","宮崎県","宮崎市","宮崎市清武町船引633-5","45201","0985-85-7111","","平日  9:00～18:00木曜  9:00～12:30
土曜  9:00～15:00"
"77702978","宮崎善仁会病院","880-0834","宮崎県","宮崎市","宮崎市新別府町江口950-1","45201","0985-26-1599","","月  13:00～17:00
水・金  9:00～17:00土  9:00～12:00"
"77702979","神尊産婦人科","880-0916","宮崎県","宮崎市","宮崎市恒久5308-1","45201","0985-59-3311","","月・火・木・金
8:30～12:00、14:00～17:00
水・土  8:30～12:00"
"77702980","産科・婦人科大渕クリニック","880-0805","宮崎県","宮崎市","宮崎市橘通東1丁目5-20","45201","0985-24-3808","http://www.obuchi-clinic.com","月・木 9:00～13:00 14:30～20:00火・金 9:00～13:00 14:30～18:00
土曜   9:00～13:00 14:00～16:00"
"77702981","永迫クリニック","880-0805","宮崎県","宮崎市","宮崎市橘通3丁目4番36号  村武ビル2F","45201","0985-23-9362","","平日  9:00～12:30、14:00～17:00
木曜・土曜  9:00～12:30"
"77702982","産科・婦人科細川レディスクリニック","880-0035","宮崎県","宮崎市","宮崎市下北方町井手下北40-7","45201","0985-22-7313","","月・水・金
9:00～12:00  14:00～17:00火  9:00～10:30  14:00～17:00
土  9:00～12:00"
"77702983","医療法人社団学而会はた産婦人科医院","880-0023","宮崎県","宮崎市","宮崎市和知川原1丁目107番地","45201","0985-28-3511","","月・火・木・金  9:00～17:30
水・土          9:00～12:30"
"77702984","産婦人科いきめの杜クリニック","880-2111","宮崎県","宮崎市","宮崎市大字柏原407-1","45201","0985-74-7400","http://ikimenomori-clinic.jp/#pagetop","平日  9:00～12:00、14:00～18:00
木曜・土曜  9:00～12:00"
"77702985","医療法人北原医院","885-0024","宮崎県","都城市","都城市北原町11-5","45202","0986-22-4133","http://www.kitaharaclinic.com","平日  8:30～12:30、14:00～18:00
木・土  8:30～12:30"
"77702986","医療法人豊志会  武田産婦人科医院","885-0051","宮崎県","都城市","都城市蔵原町10-26","45202","0986-22-0336","","平日  8:30～17:30
木、土  8:30～12:30"
"77702987","すみ産婦人科","885-0052","宮崎県","都城市","都城市東町14-9-1","45202","0986-23-1152","","平日  8:00～17:15
木曜・土曜  8:00～12:15"
"77702988","野田医院","885-0051","宮崎県","都城市","都城市蔵原町9-18","45202","0986-24-8553","http://noda-clinic.jp","平日  8:50～17:00
土曜  8:50～11:00"
"77702989","いそいち産婦人科医院","885-0085","宮崎県","都城市","都城市平塚町3016","45202","0986-22-4585","","平日  9:00～17:00
木曜・土曜  9:00～12:00"
"77702990","医療法人社団豊徳会  丸田病院","885-0075","宮崎県","都城市","都城市八幡町4街区2号","45202","0986-23-7060","https://www.maruta-hp.com/","平日  9:00～12:00、15:30～17:00
土曜  9:00～10:30"
"77702991","県立延岡病院","882-0835","宮崎県","延岡市","延岡市新小路2丁目1-10","45203","0982-32-6181","http://nobeoka-kenbyo.jp","平日9:00～15:00"
"77702992","大重産婦人科医院","882-0844","宮崎県","延岡市","延岡市春日町3丁目4番地1","45203","0982-21-2306","http://www.ohshige.jp/","平日  9:00～12:00、14:00～17:00
土曜  9:00～12:30"
"77702993","中元寺産婦人科医院","882-0843","宮崎県","延岡市","延岡市永池町1-2-10","45203","0982-34-5141","","平日  8:30～12:00、14:00～17:30
水曜・土曜  8:30～12:00"
"77702994","医療法人緑の風  長沼医院","882-0866","宮崎県","延岡市","延岡市平原町3丁目1299-1","45203","0982-21-7311","","平日  9:00～17:00
木曜・土曜  9:00～13:00"
"77702995","社団法人育生会  井上病院","882-0866","宮崎県","延岡市","延岡市平原町1丁目990-1","45203","0982-21-5110","https://www.inoue-hp.jp/","平日  8:30～19:00
土曜  8:30～13:00"
"77702996","産科・婦人科うちむらクリニック","889-2536","宮崎県","日南市","日南市吾田西3-7-48","45204","0987-32-1230","https://www.inoue-hp.jp/","平日  8:30～12:00、14:00～18:00
水・土 8:30～12:00"
"77702997","産婦人科たなかクリニック","887-0012","宮崎県","日南市","日南市園田1丁目1番5号","45204","0987-23-1551","http://www.tanaka-obgyn.jp","平日  8:30～12:30、14:00～18:00
水・土  8:30～12:30"
"77702998","柳田産婦人科医院","883-0043","宮崎県","日向市","日向市都町12-5","45206","0982-52-2950","http://www.cl-yanagita.jp","月・火・水・金  9:00～17:00
木・土          9:00～11:30"
"77702999","医療法人仁徳会  渡辺産婦人科","883-0022","宮崎県","日向市","日向市大字平岩718番地","45206","0982-57-1011","http://www.watanabehospital.jp","月・火・金
8:30～12:00 14:00～17:00水     8:30～12:00 15:30～17:00
木・土 8:30～12:00（第4土曜除く）"
"77703000","康田産婦人科医院","883-0015","宮崎県","日向市","日向市永江町1丁目129番地","45206","0982-53-7788","","月～金  8:30～12:30、14:00～18:00"
"77703001","医療法人黎明会  えびの共立病院","889-4151","宮崎県","えびの市","えびの市大字向江506","45209","0984-37-1313","http://www.ebino-wh.or.jp","平日  8:30～17:00
土曜  8:30～12:00"
"77703002","河野産科婦人科医院","884-0002","宮崎県","高鍋町","児湯郡高鍋町北高鍋2605","45401","0983-22-0341","http://www.kawano-sf.com/","平日  9:00～17:30（水のみ午前中）土曜  9:00～15:00
但し必要時は時間外でも対応している"
"77703003","医療法人愛生堂  坂田病院","884-0006","宮崎県","高鍋町","高鍋町大字上江8108番地","45401","0983-22-3426","http://www.sakata-hospital.or.jp/","月・火・木・金  8:30～17:30
水・土          8:30～11:30"
"77703004","マミィクリニック伊集院","891-0105","鹿児島県","鹿児島市","鹿児島市中山町2587-3","46201","099-263-1153","","平日9:00-18:00土曜9:00-13:00"
"77703005","医療法人光智会産科婦人科のぼり病院","890-0054","鹿児島県","鹿児島市","鹿児島市荒田1丁目13-13","46201","099-256-1313","http://www.nobori.or.jp","月・火・水・金9:00-17:00木・土9:00-11:30"
"77703006","さがら女性クリニック","890-0053","鹿児島県","鹿児島市","鹿児島市中央町11鹿児島中央ﾀｰﾐﾅﾙﾋﾞﾙ2F","46201","099-812-8203","http://www.sagara.or.jp/","平日8:30-12:00,14:00-17:00"
"77703007","櫻井産婦人科","890-0073","鹿児島県","鹿児島市","鹿児島市宇宿1丁目51-16","46201","099-252-8964","","9:00-12:30,15:00-17:30"
"77703008","医療法人愛育会  愛育病院","891-0114","鹿児島県","鹿児島市","鹿児島市小松原1丁目43-15","46201","099-268-0311","http://www.aiikukago.com","平日9:00-12:00,14:00-18:00土曜日9:00-12:00"
"77703009","さとみクリニック","892-0816","鹿児島県","鹿児島市","鹿児島市山下町8番3号2階","46201","099-219-3336","http://satomi-clinic.com","月火木金土9:00-18:30日曜9:00-12:00"
"77703010","今村総合病院","890-0064","鹿児島県","鹿児島市","鹿児島市鴨池新町11-23","46201","099-251-2221","https://www.jiaikai.or.jp/imamura-general/","平日8:30-16:00"
"77703011","いまきいれ総合病院","890-0051","鹿児島県","鹿児島市","鹿児島市高麗町43番25号","46201","099-252-1090","http://imakiire.jp/","月水金8:30-15:30火木8:30-11:30
土8:30-11:30"
"77703012","柿木病院","892-0846","鹿児島県","鹿児島市","鹿児島市加治屋町15-3","46201","099-224-3939","https://www.kakinoki-hp.or.jp/","月火木金9:00-13:00,15:00-18:00水9:00-13:00
土9:00-13:00,14:00-17:00"
"77703013","医療法人正栄会  上片平産婦人科内科","890-0008","鹿児島県","鹿児島市","鹿児島市伊敷7-8-15","46201","099-220-0381","http://kamikatahira-lc.webmedipr.jp/","月～日9:00-18:00(受付は30分前まで，木日は午前中のみ"
"77703014","医療法人  平野エンゼルクリニック","890-0055","鹿児島県","鹿児島市","鹿児島市上荒田町31-21","46201","099-257-0808","https://www.hirano-angel.com","24時間"
"77703015","光輪会  鹿児島クリニック","891-0115","鹿児島県","鹿児島市","鹿児島市東開町5-28","46201","099-268-2351","https://kagoshimaryouin.jp/cl-info.html","平日9:00-17:00（木・祝日・日除く）"
"77703016","中村（哲）産婦人科・内科","892-0845","鹿児島県","鹿児島市","鹿児島市樋之口町3-7","46201","099-223-2236","http://www.minc.ne.jp/~i-hakuyuu/","月火金土9:00-18:00木9:30-17:30"
