post_type,post_status,post_id,renban,todohuken_no,tax_todofuken,post_title,custom_postalcode,custom_address_city,custom_address,custom_phone,custom_fax,custom_openinghours,tax_is_emergency_contact,custom_emergency_contact_phone,pharmacist_name
,,,,,岩手県,滝沢調剤薬局,020-0668,滝沢市鵜飼狐洞１－３０３,019-687-5711,019-687-5712,月～金9:00～18:00土9:00～12:00,有,019-687-5711,1,金澤　佳士
,,,,,岩手県,なかのユニオン薬局,020-0816,盛岡市中野１－２１－１,019-652-6587,019-652-5922,月・火・木・金9:00～18:00水・土9:00～12:30,有,090-2365-8543,1,西野　豊
,,,,,岩手県,調剤薬局ツルハドラッグ三本柳店,020-0831,盛岡市三本柳５－２８－２,019-614-3080,019-614-3081,月～金9:00～18:30土9:00～13:00,有,080-6067-8607,1,栃内　香代子
,,,,,岩手県,あざみ薬局,020-0832,盛岡市東見前８－２０－４,019-639-8706,019-639-8706,月～金9:00～18:00土9:00～12:30,有,090-4885-3710,1,武田　哲志
,,,,,岩手県,調剤薬局ツルハドラッグ盛岡西見前店,020-0833,盛岡市西見前１４－１４９,019-637-5696,019-637-5696,月～金10:00～13:00、14:00～18:30,有,070-7400-3493,1,若松　幸輝
,,,,,岩手県,調剤薬局ツルハドラッグ盛岡津志田西店,020-0836,盛岡市津志田西２－２－１５,019-639-4268,019-639-4268,月～金9:00～13:00、14:00～17:00,無,,1,金野　琴子
,,,,,岩手県,調剤薬局ツルハドラッグ盛岡津志田店,020-0838,盛岡市津志田中央２－１７－３３,019-637-9100,019-637-9200,月～土9:00～20:00日・祝9:00～18:00,有,080-6067-8589,7,佐々木　徹、横田　初音、玉田　麻利子、石田　洋也、野舘　さつき、門脇　英恵、石川　広恵
,,,,,岩手県,調剤薬局ツルハドラッグ盛岡盛南店,020-0851,盛岡市向中野字細谷地２１－２,019-656-9685,019-656-9685,月～金9:00～13:00､14:00～18:30,有,070-7402-0847,1,増本　慶
,,,,,岩手県,むかいなかの調剤薬局,020-0851,盛岡市向中野２－５４－１２,019-631-3100,019-631-3344,月・火・木・金9:00～18:00水・土9:00～13:00,有,080-9814-7276,1,佐々木　美貴
,,,,,岩手県,本宮センター薬局,020-0857,盛岡市北飯岡１－２－７１,019-656-5867,019-656-5868,月～水・金・土9:00～18:00木9:00～17:00,有,080-2303-9357,4,山澤　悠子、佐藤　頌大、山影　かん菜、新沼　央子
,,,,,岩手県,ウエルシア薬局盛岡本宮店,020-0866,盛岡市本宮６－１－６５,019-636-1064,019-636-1065,月～土9:00～19:00日・祝10:00～14:00、15:00～19:00,無,,3,植田　彩香、畠山　紗英、菊池　眞子
,,,,,岩手県,中ノ橋薬局,020-0871,盛岡市中ノ橋通１－７－１５,019-624-2823,019-653-0643,月～金9:00～18:00土9:00～14:00,無,,2,佐藤　健祐、齊藤　海
,,,,,岩手県,村源薬局,020-0878,盛岡市肴町６－２,019-623-1241,019-623-1242,月～金9:00～18:00土9:00～16:00,無,,1,村井　崇志
,,,,,岩手県,ユニオン薬局,020-0885,盛岡市紺屋町１－３６,019-625-3187,019-625-5969,月火水金9:00～18:00木9:00～17:00土9:00～15:00,無,,1,佐藤　香織
,,,,,岩手県,青葉の杜薬局一関店,021-0008,一関市石畑６－３１,0191-31-4510,0191-31-4511,月～金9:00～18:00土9:00～13:00,有,080-1683-0879,2,斉藤　学、中村　圭孝
,,,,,岩手県,れもん薬局,021-0053,一関市山目字中野５９－１,0191-33-1510,0191-33-1530,月～金9:00～18:00土9:00～13:00,無,,1,小野寺　佳美
,,,,,岩手県,調剤薬局ツルハドラッグ一関山目店,021-0055,一関市山目泥田８６－１,0191-33-2688,0191-33-2688,月～金9:00～13:00､14:00～18:00,有,070-7402-0806,1,長岡　和歩
,,,,,岩手県,気仙中央薬局,022-0002,大船渡市大船渡町字山馬越１８２－４,0192-26-6231,0192-26-5511,月～金8:00～18:00土9:00～12:30,有,090-4637-2785,2,金野　良則、鈴木　友和
,,,,,岩手県,善進堂薬局,022-0002,大船渡市大船渡町字新田４９－３,0192-27-9250,0192-27-9210,月・火・水・金9:00～18:00木9:00～17:00土9:00～13:00,有,0192-27-9250,1,長谷川　伸
,,,,,岩手県,マルヤ薬局,022-0002,大船渡市大船渡町字地ノ森４４－３,0192-21-3533,0192-21-3534,月～水・金8:30～19:00木・土8:30～12:30,有,090-8789-0453,1,熊谷　拓朗
,,,,,岩手県,つくし薬局猪川店,022-0004,大船渡市猪川町字中井沢１０－１０,0192-21-3663,0192-27-0066,月～土8:30～18:00,有,0192-21-3663,1,廣澤　香帆里
,,,,,岩手県,りあす薬局,022-0006,大船渡市立根町字中野４０－６,0192-21-5100,0192-27-2001,月・火・木・金9:00～19:00水9:00～15:00,有,0192-21-5100,2,千葉　一馬、高橋　瞳
,,,,,岩手県,及川薬局けいとく店,023-0003,奥州市水沢佐倉河字慶徳２６－２,0197-47-4471,0197-47-4472,月・木8:30～19:00火・金8:30～17:30水・土8:30～12:30,無,,1,及川　憲太郎
,,,,,岩手県,水沢調剤薬局,023-0046,奥州市水沢川原小路１２,0197-23-4838,0197-23-4849,8:45～17:45,無,,1,佐藤　晴香
,,,,,岩手県,うさぎ調剤薬局,023-0054,奥州市水沢字吉小路３－３,0197-51-7070,0197-51-7071,月・火・水・金9:00～18:30木9:00～17:00土9:00～13:00,有,090-1374-9898,1,三浦　裕恵
,,,,,岩手県,ふれあい薬局,023-0403,奥州市胆沢若柳字甘草３２４,0197-41-4110,0197-46-5150,月・火・木・金9:00～17:30水9:00～21:00土9:00～12:00,有,080-1665-3895,1,高橋　翔平
,,,,,岩手県,有限会社及川薬局,023-0801,奥州市水沢字横町２３０,0197-23-2632,0197-23-2668,月～金8:30～18:30土8:30～14:00,有,0197-24-8193,1,菊地　志乃
,,,,,岩手県,いちご薬局,023-0813,奥州市水沢中町５５,0197-51-1515,0197-51-1516,"月～金8:45～17:45
土8:45～13:00",有,0197-51-2555,1,三浦　清明
,,,,,岩手県,たんぽぽ薬局,023-0822,奥州市水沢東中通り２－１－２７,0197-23-5257,0197-24-6686,月～金9:00～18:00土9:00～13:00,無,,1,菱谷　奈々江
,,,,,岩手県,つくし薬局はらなか店,023－0827,奥州市水沢太日通り２－４－１０,0197-34-0280,0197-34-0281,月・火・木・金9:00～18:00水9:00～17:00土9:00～13:00日・祝休み,有,0197-34-0280,1,片方　悠二
,,,,,岩手県,むつみ薬局,023-0851,奥州市水沢南町４－２１,0197-22-4666,0197-22-4660,"月～金8:45～17:45
土8:45～12:45",有,070-5091-8858,1,八巻　貴信
,,,,,岩手県,アイセイ薬局江刺病院前店,023-1103,奥州市江刺西大通り４－２４,0197-31-2566,0197-31-2577,月～金9:00～18:00土9:00～13:00,有,0197-31-2566,1,岡田　吉正
,,,,,岩手県,調剤薬局ツルハドラッグ江刺店,023-1103,奥州市江刺西大通り９－５,0197-31-1526,0197-31-1526,月～金9:00～18:00,有,070-7405-2190,2,河東田　利香、平松　遼太
,,,,,岩手県,中央調剤薬局岩手県立中部病院前支店,024-0004,北上市村崎野１７－２２－１,0197-68-4976,0197-68-4975,月～金9:00～18:00,無,,1,青木　倫
,,,,,岩手県,高島薬局,024-0031,北上市青柳町２－５－４１,0197-63-2629,0197-63-2645,月～金9:00～21:00日･祝9:00～18:00,有,0197-63-2629,1,高島　斗成
,,,,,岩手県,ファースト調剤薬局,024-0034,北上市諏訪町２－５－４２,0197-61-3023,0197-61-3024,"月・火・水・金8:45～18:00木8:45～16:45
土8:45～13:00",有,090-5322-5380,1,伊藤　洋子
,,,,,岩手県,調剤薬局ツルハドラッグ大堤店,024-0055,北上市大堤南１－１－２４,0197-67-6324,0197-67-6304,月～金9:00～18:30土9:00～14:00,有,080-6067-8601,2,村岡　雅江、千葉　夏海
,,,,,岩手県,ファースト調剤薬局北上済生会病院前店,024-0063,北上市九年橋３－１８－１５,0197-61-2838,0197-61-2839,"月～金8:45～17:45
土8:45～12:45",無,,1,髙橋　涼太
,,,,,岩手県,おおぞら薬局,024-0083,北上市柳原町４－１５－２９,0197-65-2202,0197-65-3373,月～金9:00～18:00土9:00～13:00,有,0197-65-2202,1,大内　薫
,,,,,岩手県,つくし薬局柳原店,024-0083,北上市柳原町５－１２－１６,0197-62-5611,0197-62-5612,火～金9:00～18:00月･土9:00～17:00,無,,1,片方　夏希
,,,,,岩手県,ウエルシア薬局北上さくら通り店,024-0084,北上市さくら通り１－１－３４,0197-63-6982,0197-63-6983,月～金10:00～14:00、15:00～19:00,無,,1,高桑　翔太
,,,,,岩手県,ゆぐち薬局,025-0042,花巻市円万寺字下中野45-11,0198-38-1300,0198-28-2822,月～金9：00～18：00土9：00～12：30,有,0198-38-1300,1,髙瀬　史子
,,,,,岩手県,調剤薬局ツルハドラッグ花巻御田屋町店,025-0082,花巻市御田屋町４－１６,0198-21-3110,0198-21-3110,月～金9:00～18:00土9:00～13:00,無,,1,大内　裕也
,,,,,岩手県,小田島薬局,025-0087,花巻市上町６－５,0198-23-5161,0198-23-2453,月～土9:00～18:00,有,0198-23-5161,1,小田島　郁子
,,,,,岩手県,しらゆり薬局,025-0091,花巻市西大通り１－７－１０,0198-41-8330,0198-41-8331,月・火・木・金9:00～18:00水9:00～17:00土9:00～13:00,無,,1,軽石　弘子
,,,,,岩手県,二十六薬局,025-0091,花巻市西大通り２－３－１,0198-23-2626,0198-23-4055,月～水・金9:00～18:00木・第1・4・5土9:00～16:00,有,0198-23-2626,2,牛﨑　直子、栁原　麻美
,,,,,岩手県,花調みどり薬局,025-0097,花巻市若葉町３－１－８,0198-22-3777,0198-22-5233,月・火・木・金9:00～18:00水・土9:00～12:30,無,,1,才藤　静子
,,,,,岩手県,サカモト薬局大通り店,025-0092,花巻市大通り１－１５－１９,0198-24-9196,0198-24-9226,月～土9:00～18:00日･祝休,有,"0918-24-9196
から携帯へ転送",1,若柳　総太
,,,,,岩手県,ハロー薬局,026-0034,釜石市中妻町３－６－３,0193-23-8455,0193-23-8456,"月～金9:00～18:00 
土9:00～13:00",有,0193-23-8455,2,金野　宏美、町田　和敏
,,,,,岩手県,中田薬局上中島店,026-0041,釜石市上中島町３－２－１５,0193-21-2050,0193-21-2051,月～金8:30～18:00土8:30～12:30,有,0193-21-2050,3,八木　章雄、大釋　瞬、藤原　春香
,,,,,岩手県,中田薬局小佐野店,026-0052,釜石市小佐野町４－２－４５,0193-21-3355,0193-21-3221,"月～金9:00～18:00 
土8:00～12:00",有,0193-21-3355,1,荒若　栄子
,,,,,岩手県,中田薬局松倉店,026-0055,釜石市甲子町１０－１５９－２,0193-23-1230,0193-23-1232,月～金8:30～18:00土8:30～12:30,有,0193-23-1230,2,平野　里佳子、瀬戸　由里香
,,,,,岩手県,まつくら調剤薬局,026-0055,釜石市甲子町１－１５９－８４,0193-25-2255,0193-25-2256,月～金8:30～18:00土8:30～12:00,有,0193-25-2255,1,藤田　みなみ
,,,,,岩手県,調剤薬局ツルハドラッグ宮古中央店,027-0074,宮古市保久田８－５,0193-65-0122,0193-65-0122,月～金9:00～18:00,無,,1,山内　淳子
,,,,,岩手県,つくし薬局舘合店,027-0077,宮古市舘合町１－５,0193-71-1166,0193-64-2299,月、火、水、金8:30～18:00木8:30～17:00土8:30～13:00,有,0193-71-1166,1,清水　徳子
,,,,,岩手県,あさひ調剤薬局,027-0083,宮古市大通４－５－１,0193-71-2015,0193-71-2017,月～金9:00～18:30土9:00～13:00,有,0193-71-2015,1,田代　智恵
,,,,,岩手県,みなとや調剤薬局,027-0083,宮古市大通１－５－３,0193-71-2033,0193-71-2065,月・火・木・金8:30～17:30水8:30～17:00土8:30～12:30,有,0193-71-2033,1,笹井　康則
,,,,,岩手県,ミウラ薬局,027-0325,宮古市田老三王１－１－３－１,0193-65-7303,0193-65-7304,8:30～17:30,有,090-5351-6580,1,三浦　敏子
,,,,,岩手県,キング薬局,028-0014,久慈市旭町１０－６１－１,0194-61-1360,0194-52-7051,月～金9:00～18:00土9:00～17:00,有,0194-61-1360,1,中野　清良
,,,,,岩手県,ホソタ薬局,028-0065,久慈市十八日町１－２１,0194-53-1193,0194-52-1019,月～金9:00～18:00土9:00～17:00,有,0194-53-1193,1,馬内　達裕
,,,,,岩手県,つくし薬局遠野店,028-0523,遠野市中央通り６－１５,0198-63-1717,0198-62-7800,月・火・水・金9:00～18:00木9:00～17:00土9:00～13:00,有,0198-63-1717,1,松本　さとみ
,,,,,岩手県,つくし薬局本店,028-1121,大槌町小鎚第２３地割字寺野２３－２,0193-42-8500,0193-42-8501,月～金8:00～17:30土8:00～12:00,有,0193-42-8500,1,藤田　佳克
,,,,,岩手県,ファミリー薬局,028-3305,紫波町日詰字下丸森１２１－７,019-671-1195,019-672-1770,月～金8:30～18:00土8:30～13:00,有,019-671-1195,3,伊藤　悠乃、梶山　恵津子、村松　美音
,,,,,岩手県,調剤薬局ツルハドラッグ紫波中央店,028-3305,紫波郡紫波町日詰字中新田２１１－１,019-672-6330,019-672-6330,月～金9:00～13:00、14:00～18:00,無,,1,梶田　太一
,,,,,岩手県,調剤薬局ツルハドラッグ紫波南店,028-3309,紫波郡紫波町北日詰字大日堂４０－１,019-681-3711,019-681-3711,月～金9:30～13:00、14:00～18:30,有,090-3127-4295,1,太田　健斗
,,,,,岩手県,みずほ薬局オガール店,028-3318,紫波町紫波中央駅前２－３－１２,019-601-7204,019-601-7205,月～金9:00～18:00第1･3土9:00～12:30,無,,1,三浦　悠
,,,,,岩手県,きりの調剤薬局,028-3603,紫波郡矢巾町西徳田５－１－１,019-698-4193,019-698-3331,8:30～18:00,無,,1,佐々木　仁美
,,,,,岩手県,日本調剤岩手医大前薬局,028-3609,紫波郡矢巾町医大通２－１－１２,019-601-3116,019-601-3117,月～金9：00～18：00土9：00～13：00,有,019-601-3116,1,河原崎　賢
,,,,,岩手県,石神の丘薬局,028-4307,岩手郡岩手町大字五日市１１－７９－６６,0195-61-1611,0195-62-1337,月・火・木・金9:00～18:00水・土9:00～13:00,有,080-1652-8133,1,府金　康子
,,,,,岩手県,すがわら薬局,028-6101,二戸市福岡字長嶺２４－２０,0195-26-8454,0195-26-8455,月・水・木・金9:00～18:00火9:00～17:00土9:00～13:00,有,0195-26-8454,1,菅原　克朗
,,,,,岩手県,木いちご薬局,028-6103,二戸市石切所字森合３１,0195-23-1539,0195-23-1525,"月～金8:45～17:45
土8:45～12:45",有,0195-23-1539,1,渡邊　幸弘
,,,,,岩手県,堀野調剤薬局,028-6105,二戸市堀野字大川原毛８９－１,0195-25-5016,0195-25-5017,月～金8:30～18:30日8:30～12:30,無,,3,金澤　貴子、増田　香、川又 歩
,,,,,岩手県,リリィ薬局　西根店,028-7111,八幡平市大更25地割309-3,0195-78-8560,0195-78-8561,月～金 8:30～18:00土 9:00～12:00,有,0195-78-8560,1,黒田　昌寛
,,,,,岩手県,調剤薬局ツルハドラッグ八幡平バイパス店,028-７１１１,八幡平市大更３４－３９２－１,0195-78-8096,0195-78-8096,月～金9:00～13:00、14:00～18:00,無,,1,佐藤　徹
,,,,,岩手県,トライ薬局,028-7112,八幡平市田頭３７－１０３－６,0195-78-8224,0195-78-8225,月･火･水･金8:30～17:30木･土8:30～13:30,有,0195-78-8224,1,鷹觜　直佑
,,,,,岩手県,つくし薬局川崎店,029-0202,一関市川崎町薄衣字久伝１７－１,0191-36-5002,0191-43-2655,月・火・木・金9:00～18:00水9:00～20:00土9:00～13:00,有,0191-36-5002,1,早坂　真優
,,,,,岩手県,調剤薬局ツルハドラッグ高田北店,029-2203,陸前高田市竹駒町字滝の里１５－１,0192-54-4268,0192-54-4268,月～金9:00～13:00､14:00～18:00,無,,1,小林　直史
,,,,,岩手県,そうごう薬局高田店,029-2205,陸前高田市高田町太田５１２－３,0192-53-2251,0192-53-2252,月～金9:00～18:00土9:00～13:00,有,0192-53-2251,1,工藤　拓也
,,,,,岩手県,黄川田薬局,029-2205,陸前高田市高田町太田５１２－４,0192-22-8680,0192-22-8681,月～金9:00～18:00,有,090-3647-9219,1,黄川田　聡太
,,,,,岩手県,あすか薬局,029-4102,平泉町平泉字志羅山７－１０,0191-34-1150,0191-34-1151,月・火・木・金8:30～18:00水8:30～17:00土8:30～13:00,有,0191-34-1150,1,菊地　光枝
,,,,,岩手県,ミズサワ薬局前沢店,029-4204,奥州市前沢向田１－２０－２,0197-56-3831,0197-56-3831,月～金8:30～18:00土8:30～13:00,無,,2,森　純啓、森　雅文
,,,,,岩手県,仁衛堂薬局アスティ店,029-4204,奥州市前沢字向田１－１６－２,0197-56-4193,0197-56-4201,月～金8:30～18:30土8:30～12:30,有,080-3339-4193,1,佐藤　明美
,,,,,岩手県,つくし薬局前沢店,029-4208,奥州市前沢二十人町４７,0197-41-3663,0197-41-3662,月・火・木・金9:00～18:00水9:00～17:00土9:00～13:00,有,0197-41-3663,1,片山　綜太
,,,,,岩手県,仁衛堂薬局,029-4208,奥州市前沢字七日町裏２,0197-56-4309,0197-56-3180,月～金8:00～19:00土8:00～17:00,有,0197-56-4309,1,小野寺　透
,,,,,岩手県,もくれん薬局,029-4208,奥州市前沢字七日町４８－２,0197-41-3737,0197-41-3700,月～水・金9:00～18:00木・土9:00～13:00 ,有,0197-41-3737,1,佐藤　美紀
,,,,,青森県,テック調剤薬局ヒルズ店,030-0133,青森市雲谷山吹９４－２５,017-718-3123,017-718-3122,月～金8:30～17:00,無,,2,川村　智子、藤森　菜月
,,,,,青森県,石舘薬局,030-0801,青森市新町１－１３－１,017-723-2801,017-723-2804,月～金9:00～18:00土9:00～13:00,無,,1,塩谷　美幸
,,,,,青森県,青柳薬局,030-0811,青森市青柳２－４－８,017-774-0876,017-774-0874,月～金8:30～18:00土8:30～12:30,無,,1,髙坂　教治
,,,,,青森県,オレンジ薬局,030-0813,青森市松原３－１－１４,017-773-2400,017-773-2430,月～金8:30～18:00土8:30～13:00,有,017-773-2400,1,工藤　佑一
,,,,,青森県,サカエ薬局勝田,030-0821,青森市勝田２－１９－１１,017-722-0310,017-775-7872,月～金8:30～18:00土8:30～12:30,有,0120-35-8570,1,菅野　晶子
,,,,,青森県,ハッピー調剤薬局青森松原店,030-0813,青森市松原３－１３－２１,017-718-5537,017-718-7020,月～金9:00～13:00、14:00～18:00,無,,1,佐藤　温子
,,,,,青森県,なの花薬局浦町店,030-0821,青森市勝田１－１５－６,017-718-3061,017-718-3062,月～金　8:30～17:30土　8:30～12:30,有,017-718-3061(転送),2,赤石　雅子、奥田　志保
,,,,,青森県,ハッピー調剤薬局青森勝田店,030-0821,青森市勝田１－２０－１,017-763-0820,017-763-0821,月～金9:00～18:00,無,,1,蝦名　弥希
,,,,,青森県,テック調剤薬局橋本店,030-0823,青森市橋本３－１９－７,017-718-7580,017-718-7581,月・火・木・金8:30～18:00水・土8:30～12:30,有,"080-2804-9545
090-2225-8076",3,坂下　諒、柴田　茉奈、益川　雅彦
,,,,,青森県,ハッピー調剤薬局青森松原南店,030-0841,青森市奥野２－２０－２,017-718-4154,017-718-4155,月～金9:15～13:30、14:45～18:30,無,,1,佐々木　洋平
,,,,,青森県,すずらん調剤薬局浜田店,030-0843,青森市浜田２－１５－１９,017-729-0006,017-729-0026,月･火･木･金9:00～18:30水9:00～16:00土9:00～13:00,無,,1,舩越　真哉子､藤田　賀世
,,,,,青森県,テック調剤薬局浜田店,030-0843,青森市浜田３３－１７,017-762-5515,017-762-5516,月～金8:30～17:30土9:00～13:00,有,017-762-5515,1,木村　麗歌
,,,,,青森県,大野あけぼの薬局,030-0847,青森市東大野２－２－１,017-739-6987,017-739-7007,月～金9:00～18:00土9:00～13:30,有,080-1677-4809,4,蝦名　美江、岡田　早苗、野藤　なつみ、舛甚　路子
,,,,,青森県,調剤薬局ツルハドラッグ大野店,030-0852,青森市大野宇山下１７３－１４,017-721-4339,017-721-4339,月～金10:00～13:00、14:00～19:00,無,,1,工藤昴士
,,,,,青森県,テック調剤薬局大野店,030-0852,青森市大野片岡３３－１５,017-718-8331,017-718-8332,月～水・金9:00～18:00木9:00～17:00土9:00～13:00,無,,1,齊藤　繁栄
,,,,,青森県,サカエ薬局千富,030-0854,青森市千富町１－３－４４,017-777-2422,017-723-8595,月～金9:00～18:00土9:00～13:00,有,0120-35-8570,2,小畑　織乃、坂本　瑠枝
,,,,,青森県,ハッピー調剤薬局青森西大野店,030-0856,青森市西大野３－１３－８,017‐764‐6855,017‐764‐6856,月～金9:00～13:00、14:00～18:00,無,,1,田中　佑奈
,,,,,青森県,沖舘薬局長島店,030-0861,青森市長島２－８－３,017-777-7748,017-777-7754,"月・火・木・金8:45～18:00水8:45～16:45
土8:45～13:00",有,080-5849-9533,1,中堀　一弥
,,,,,青森県,中央薬品株式会社中央調剤薬局本店,030-0861,青森市長島２－１－１４,017-777-1815,017-777-1678,"月・火・木・金8:30～17:45
水8:30～17:30土8:30～12:30",有,0120-07-1815,1,藤井　信夫
,,,,,青森県,ゆりのき薬局浪打店,030-0902,青森市合浦２－１１－１４,017-765-5300,017-765-5301,月～金8:30～17:30土8:30～12:30,有,017-765-5300,1,太田　憲治
,,,,,青森県,ハッピー調剤薬局青森八重田SC店,030-0911,青森市造道３－２５－１,017-757-9767,017-757-9768,月～土9:00～18:00水・土9:00～14:00、15:00～18:00,無,,1,加藤　博
,,,,,青森県,サカエ薬局県病前,030-0913,青森市東造道２－６－２７,017-736-4333,017-736-4337,月～金8:30～17:30土8:30～12:30,有,017-736-4333,3,小笠原　まりあ、成田　恵理、小嶋　彩貴
,,,,,青森県,青森調剤薬局,030-0913,青森市東造道２－６－４０,017-736-7388,017-736-4163,月～金8:30～17:30土8:30～12:30,有,017-736-7388,2,坂井　義人、吉岡　俊
,,,,,青森県,中央薬品株式会社中央調剤薬局県病院前支店,030-0913,青森市東造道２－６－２８,017-736-6181,017-736-4306,月～金8:30～17:30土8:30～12:30,有,017-736-6181,2,高橋　康、阿保　誉史
,,,,,青森県,プリン薬局小柳,030-0919,青森市はまなす１－１７－２３,017-737-3515,017-737-3516,月～金9:00～18:00土9:00～13:00,有,017-737-3515,2,髙坂　聡、長岡　正浩
,,,,,青森県,幸畑薬局,030-0943,青森市幸畑字松元９８,017-728-5332,017-728-5335,月～金9:00～18:00土9:00～13:00,有,017-728-5332(転送),2,工藤　良一郎、櫻田　雅彦
,,,,,青森県,テックイースト薬局,030-0947,青森市浜館３－３－２５,017-743-3988,017-743-3996,月～木・金9:00～18:30水9:00～17:00土9:00～13:00,有,017-743-3988,3,奥出　貴博、佐藤　宥人、成田　紗織里
,,,,,青森県,ハッピー調剤薬局青森浜館店,030-0947,青森市浜館６－４－２１,017-718-8177,017-718-8178,月～金9:00～14:00、15:00～18:00,無,,1,野里　晶子
,,,,,青森県,サン調剤薬局虹ヶ丘店,030-0948,青森市虹ケ丘１－３－１５,017-744-5511,017-744-5512,月～金8:30～18:00土8:30～12:30,有,017-744-5511,1,神原　教行
,,,,,青森県,なみうち調剤薬局,030-0961,青森市浪打２－４－２,017-765-2340,017-765-2344,月･火･木･金9:00～18:00水･土9:00～12:00,無,,1,小笠原　聡子
,,,,,青森県,ハッピー調剤薬局青森南佃店,030-0964,青森市南佃２－７－１０,017-763-4307,017-763-4308,月～土9:00～13:00、14:00～18:00,無,,3,竹内　梨紗、福士　博文、山口　斗夢
,,,,,青森県,大洋堂薬局,031-0003,八戸市吹上３－７－２３,0178-44-2385,0178-38-0455,月～金8:30～18:30土8:30～13:00,有,0178-44-2385,1,大久保　智樹
,,,,,青森県,つくし薬局,031-0004,八戸市南類家５－１－１０,0178-72-3396,0178-72-3313,月～金9:00～21:00土9:00～18:00,無,,1,三宅　史子
,,,,,青森県,類家メディカル調剤薬局,031-0004,八戸市南類家２－１７－２３,0178-24-4128,0178-24-4138,月～金9:00～18:30,有,0178-24-4128,2,三浦　晃敬、得居　宏信
,,,,,青森県,イオン薬局八戸田向店,031-0011,八戸市田向３－５－１,0178-71-8861,0178-71-8862,9:00～20:00年中無休,有,"080-4342-3965
080-4342-3967",2,児玉　和人、茂木　綾香
,,,,,青森県,かわせみ薬局,031-0011,八戸市田向５－２１－２４,0178-51-6200,0178-51-6211,月～金9:00～18:00土9:00～13:00,有,0178-51-6200,2,片町　善之、若本　瑞穂
,,,,,青森県,調剤薬局ツルハドラッグ八戸市民病院前店,031-0011,八戸市田向３－２－１９,0178-73-2220,0178-73-2220,月～金9:00～18:00土9:00～13:00,無,,3,大西　千賀子、馬渡　扶美子、髙木　裕隆
,,,,,青森県,調剤薬局ツルハドラッグ八戸田向店,031-0011,八戸市田向５－２９－１,0178-80-7365,0178-80-7365,月～金9:00～14:00、15:00～18:00土・日・祝休み,無,,1,玉川　真巧
,,,,,青森県,ハート薬局,031-0036,八戸市大工町８,0178-45-7891,0178-45-7893,月～金9:00～18:00土9:00～13:00,無,,1,野村　全規
,,,,,青森県,ニコニコ薬局,031-0045,八戸市本鍛冶町２－６,0178-73-6628,0178-73-6618,月・火・水・金9:00～18:30木9:00～18:00土9:00～14:00,無,,2,榊　文子、川口　真紀子
,,,,,青森県,ワカバ薬局,031-0046,八戸市大字町組町１４－６,0178-44-0088,0178-44-0089,月～金9:00～18:00土9:00～17:00,有,0178-44-0088,2,武内　由貴、阿達　昌亮
,,,,,青森県,たかはし薬局,031-0051,八戸市堤町１３－９,0178-45-1544,0178-45-1548,月～金9:00～18:00土9:00～13:00,有,0178-45-1544,1,山口　亜弥子
,,,,,青森県,エンゼル薬局,031-0052,八戸市本徒士町９－１０,0178-72-3200,0178-72-3201,月～水・金9:00～18:30木9:00～18:00土9:00～13:00,無,,2,楠　かほる､中村　世志朗、戸部　千鶴子
,,,,,青森県,くすのき薬局,031-0072,八戸市城下１－１０－１０,0178-38-3566,0178-38-3567,月･火･水･金9:00～18:00木･土9:00～12:00,無,,1,横井　祥子
,,,,,青森県,調剤薬局ツルハドラッグ八戸売市店,031-0073,八戸市売市２－１３－１５,0178-72-3277,0178-72-3277,月～金9:00～18:00土・日・祝休み,無,,1,玉川　智穂
,,,,,青森県,うみねこ薬局,031-0081,八戸市柏崎４－１５－３９,0178-71-3061,0178-71-3062,月・火・木・金9:00～18:00水・土9:00～12:00,無,,1,大山　みゆき
,,,,,青森県,こかぐち薬局,031-0081,八戸市柏崎５－４－１８,0178-22-2785,0178-22-4550,月～金8:30～18:30土8:30～14:00,無,,1,千葉　恵子
,,,,,青森県,柏崎調剤薬局,031-0081,八戸市柏崎１－８－３２,0178-43-8500,0178-43-8517,月～金9:00～18:30土9:00～15:00日・祝休み,有,090-5836-1612,3,加藤　太郎、有吉　新、工藤　渉
,,,,,青森県,サカエ薬局柏崎,031-0081,八戸市柏崎６－３０－５,0178-73-5445,0178-73-5446,月･火･水･金9:00～18：30木･土9:00～13:00,有,080-8600-1428,1,山田　奈央子
,,,,,青森県,大学堂薬局柏崎,031-0081,八戸市柏崎４－１４－４７,0178-43-5508,0178-43-5567,月･火･木･金8:30～18:00水8:30～16:30土8:30～13:00,無,,2,尾ヶ瀬　有瑛、鈴木　史子
,,,,,青森県,調剤薬局ツルハドラッグ八戸江陽店,031-0801,八戸市江陽２－１３－４０,0178-73-5113,0178-73-5113,月～金9:00～18:00土9:00～13:00日・祝休日,無,,1,大窪　宏秀郎
,,,,,青森県,あすなろ薬局,031-0804,八戸市青葉２－２０－３２,0178-72-3044,0178-72-3045,月・火・木・金8:30～18:00水8:30～13:30土8:30～13:00,無,,1,小川　拓洋
,,,,,青森県,株式会社サクラ薬局,031-0812,八戸市大字湊町字柳町１,0178-33-0390,0178-34-3446,月～金6:30～18:30土6:30～18:00,無,,1,山田　玲子
,,,,,青森県,サンケア薬局湊高台店,031-0813,八戸市新井田二本杉１－１８,0178-25-7025,0178-25-7050,月～金8:30～18:00土9:00～12:30,無,,1,菊池　真理子､三浦　桂吾
