"id","name","postalcode","address_todofuken","address_shikuchoson","address","shikuchosonCode","phone","openinghours","emergency_contact","emergency_contact_phone"
"","ハッピー調剤薬局青森松原南店","030-0841","青森県","青森市","青森市奥野２－２０－２","02201","017-718-4154","月～金9:15～13:30、14:45～18:30","無",""
"","すずらん調剤薬局浜田店","030-0843","青森県","青森市","青森市浜田２－１５－１９","02201","017-729-0006","月･火･木･金9:00～18:30水9:00～16:00土9:00～13:00","無",""
"","テック調剤薬局浜田店","030-0843","青森県","青森市","青森市浜田３３－１７","02201","017-762-5515","月～金8:30～17:30土9:00～13:00","有","017-762-5515"
"","大野あけぼの薬局","030-0847","青森県","青森市","青森市東大野２－２－１","02201","017-739-6987","月～金9:00～18:00土9:00～13:30","有","080-1677-4809"
"","調剤薬局ツルハドラッグ大野店","030-0852","青森県","青森市","青森市大野宇山下１７３－１４","02201","017-721-4339","月～金10:00～13:00、14:00～19:00","無",""
"","テック調剤薬局大野店","030-0852","青森県","青森市","青森市大野片岡３３－１５","02201","017-718-8331","月～水・金9:00～18:00木9:00～17:00土9:00～13:00","無",""
"","サカエ薬局千富","030-0854","青森県","青森市","青森市千富町１－３－４４","02201","017-777-2422","月～金9:00～18:00土9:00～13:00","有","0120-35-8570"
"","ハッピー調剤薬局青森西大野店","030-0856","青森県","青森市","青森市西大野３－１３－８","02201","017‐764‐6855","月～金9:00～13:00、14:00～18:00","無",""
"","沖舘薬局長島店","030-0861","青森県","青森市","青森市長島２－８－３","02201","017-777-7748","月・火・木・金8:45～18:00水8:45～16:45
土8:45～13:00","有","080-5849-9533"
"","中央薬品株式会社中央調剤薬局本店","030-0861","青森県","青森市","青森市長島２－１－１４","02201","017-777-1815","月・火・木・金8:30～17:45
水8:30～17:30土8:30～12:30","有","0120-07-1815"
"","ゆりのき薬局浪打店","030-0902","青森県","青森市","青森市合浦２－１１－１４","02201","017-765-5300","月～金8:30～17:30土8:30～12:30","有","017-765-5300"
"","ハッピー調剤薬局青森八重田SC店","030-0911","青森県","青森市","青森市造道３－２５－１","02201","017-757-9767","月～土9:00～18:00水・土9:00～14:00、15:00～18:00","無",""
"","サカエ薬局県病前","030-0913","青森県","青森市","青森市東造道２－６－２７","02201","017-736-4333","月～金8:30～17:30土8:30～12:30","有","017-736-4333"
"","青森調剤薬局","030-0913","青森県","青森市","青森市東造道２－６－４０","02201","017-736-7388","月～金8:30～17:30土8:30～12:30","有","017-736-7388"
"","中央薬品株式会社中央調剤薬局県病院前支店","030-0913","青森県","青森市","青森市東造道２－６－２８","02201","017-736-6181","月～金8:30～17:30土8:30～12:30","有","017-736-6181"
"","プリン薬局小柳","030-0919","青森県","青森市","青森市はまなす１－１７－２３","02201","017-737-3515","月～金9:00～18:00土9:00～13:00","有","017-737-3515"
"","幸畑薬局","030-0943","青森県","青森市","青森市幸畑字松元９８","02201","017-728-5332","月～金9:00～18:00土9:00～13:00","有","017-728-5332(転送)"
"","テックイースト薬局","030-0947","青森県","青森市","青森市浜館３－３－２５","02201","017-743-3988","月～木・金9:00～18:30水9:00～17:00土9:00～13:00","有","017-743-3988"
"","ハッピー調剤薬局青森浜館店","030-0947","青森県","青森市","青森市浜館６－４－２１","02201","017-718-8177","月～金9:00～14:00、15:00～18:00","無",""
"","サン調剤薬局虹ヶ丘店","030-0948","青森県","青森市","青森市虹ケ丘１－３－１５","02201","017-744-5511","月～金8:30～18:00土8:30～12:30","有","017-744-5511"
"","なみうち調剤薬局","030-0961","青森県","青森市","青森市浪打２－４－２","02201","017-765-2340","月･火･木･金9:00～18:00水･土9:00～12:00","無",""
"","ハッピー調剤薬局青森南佃店","030-0964","青森県","青森市","青森市南佃２－７－１０","02201","017-763-4307","月～土9:00～13:00、14:00～18:00","無",""
"","大洋堂薬局","031-0003","青森県","八戸市","八戸市吹上３－７－２３","02203","0178-44-2385","月～金8:30～18:30土8:30～13:00","有","0178-44-2385"
"","つくし薬局","031-0004","青森県","八戸市","八戸市南類家５－１－１０","02203","0178-72-3396","月～金9:00～21:00土9:00～18:00","無",""
"","類家メディカル調剤薬局","031-0004","青森県","八戸市","八戸市南類家２－１７－２３","02203","0178-24-4128","月～金9:00～18:30","有","0178-24-4128"
"","イオン薬局八戸田向店","031-0011","青森県","八戸市","八戸市田向３－５－１","02203","0178-71-8861","9:00～20:00年中無休","有","080-4342-3965
080-4342-3967"
"","かわせみ薬局","031-0011","青森県","八戸市","八戸市田向５－２１－２４","02203","0178-51-6200","月～金9:00～18:00土9:00～13:00","有","0178-51-6200"
"","調剤薬局ツルハドラッグ八戸市民病院前店","031-0011","青森県","八戸市","八戸市田向３－２－１９","02203","0178-73-2220","月～金9:00～18:00土9:00～13:00","無",""
"","調剤薬局ツルハドラッグ八戸田向店","031-0011","青森県","八戸市","八戸市田向５－２９－１","02203","0178-80-7365","月～金9:00～14:00、15:00～18:00土・日・祝休み","無",""
"","ハート薬局","031-0036","青森県","八戸市","八戸市大工町８","02203","0178-45-7891","月～金9:00～18:00土9:00～13:00","無",""
"","ニコニコ薬局","031-0045","青森県","八戸市","八戸市本鍛冶町２－６","02203","0178-73-6628","月・火・水・金9:00～18:30木9:00～18:00土9:00～14:00","無",""
"","ワカバ薬局","031-0046","青森県","八戸市","八戸市大字町組町１４－６","02203","0178-44-0088","月～金9:00～18:00土9:00～17:00","有","0178-44-0088"
"","たかはし薬局","031-0051","青森県","八戸市","八戸市堤町１３－９","02203","0178-45-1544","月～金9:00～18:00土9:00～13:00","有","0178-45-1544"
"","エンゼル薬局","031-0052","青森県","八戸市","八戸市本徒士町９－１０","02203","0178-72-3200","月～水・金9:00～18:30木9:00～18:00土9:00～13:00","無",""
"","くすのき薬局","031-0072","青森県","八戸市","八戸市城下１－１０－１０","02203","0178-38-3566","月･火･水･金9:00～18:00木･土9:00～12:00","無",""
"","調剤薬局ツルハドラッグ八戸売市店","031-0073","青森県","八戸市","八戸市売市２－１３－１５","02203","0178-72-3277","月～金9:00～18:00土・日・祝休み","無",""
"","うみねこ薬局","031-0081","青森県","八戸市","八戸市柏崎４－１５－３９","02203","0178-71-3061","月・火・木・金9:00～18:00水・土9:00～12:00","無",""
"","こかぐち薬局","031-0081","青森県","八戸市","八戸市柏崎５－４－１８","02203","0178-22-2785","月～金8:30～18:30土8:30～14:00","無",""
"","柏崎調剤薬局","031-0081","青森県","八戸市","八戸市柏崎１－８－３２","02203","0178-43-8500","月～金9:00～18:30土9:00～15:00日・祝休み","有","090-5836-1612"
"","サカエ薬局柏崎","031-0081","青森県","八戸市","八戸市柏崎６－３０－５","02203","0178-73-5445","月･火･水･金9:00～18：30木･土9:00～13:00","有","080-8600-1428"
"","大学堂薬局柏崎","031-0081","青森県","八戸市","八戸市柏崎４－１４－４７","02203","0178-43-5508","月･火･木･金8:30～18:00水8:30～16:30土8:30～13:00","無",""
"","調剤薬局ツルハドラッグ八戸江陽店","031-0801","青森県","八戸市","八戸市江陽２－１３－４０","02203","0178-73-5113","月～金9:00～18:00土9:00～13:00日・祝休日","無",""
"","あすなろ薬局","031-0804","青森県","八戸市","八戸市青葉２－２０－３２","02203","0178-72-3044","月・火・木・金8:30～18:00水8:30～13:30土8:30～13:00","無",""
"","株式会社サクラ薬局","031-0812","青森県","八戸市","八戸市大字湊町字柳町１","02203","0178-33-0390","月～金6:30～18:30土6:30～18:00","無",""
"","サンケア薬局湊高台店","031-0813","青森県","八戸市","八戸市新井田二本杉１－１８","02203","0178-25-7025","月～金8:30～18:00土9:00～12:30","無",""
"","ハッピー調剤薬局八戸旭ヶ丘店","031-0813","青森県","八戸市","八戸市新井田字小久保尻１６－１２７","02203","0178-38-7602","月～金10:00～14:00、15:00～19:00","有","0178-38-7602"
"","やすらぎ薬局","031-0822","青森県","八戸市","八戸市白銀町字新井田道２－１７","02203","0178-70-5806","月～金9:00～18:00土9:00～13:00","無",""
"","サンケア薬局白銀店","031-0822","青森県","八戸市","八戸市白銀町字南ヶ丘１１－７","02203","0178-32-1800","月～金8:30～18:00土9:00～12:00","有","0178-32-1800"
"","ハッピー調剤薬局八戸湊高台中央店","031-0823","青森県","八戸市","八戸市湊高台４－１８－１３","02203","0178-80-7061","月～金10:00～14:00、15:00～19:00","有","0178-80-7061"
"","三沢薬剤師薬局","033-0022","青森県","三沢市","三沢市大字三沢字堀口１６４－２８３","02207","0176-50-0566","月～金8:30～19:00土9:00～14:00","有","0176-50-0566（営業時間外は転送されます）"
"","サワカミ薬局中央店","033-0001","青森県","三沢市","三沢市中央町４－５－１６","02207","0176-50-1231","月･火・木･金8:30～17:30水・土8:30～13:30","無",""
"","サワカミ薬局堀口店","033-0023","青森県","三沢市","三沢市下久保２－１－２２","02207","0176-51-6831","月～金8:30～18:00土8:30～12:30第2・4土・日休み","無",""
"","岡三沢薬局","033-0032","青森県","三沢市","三沢市緑町１－３－９","02207","0176-27-6677","月～水・金8:30～18:00木9:00～17:00土8:30～13:00","無",""
"","まえたい薬局","033-0143","青森県","三沢市","三沢市三沢字前平４７－２５７","02207","0176-27-6531","月～金9:00～18:00土9:00～13:00","有","0176-27-6531"
"","ひがし調剤薬局","034-0001","青森県","十和田市","十和田市三本木字里ノ沢１－６０４","02206","0176-25-1234","月～金7:00～17:15
土・日・祝日7:00～16:15","無",""
"","ハッピー調剤薬局十和田元町西店","034-0002","青森県","十和田市","十和田市元町西４－３－３０","02206","0176-58-0275","月～金10:00～14:00、15:00～19:00","無",""
"","十和田中央薬局","034-0013","青森県","十和田市","十和田市東十一番町７－２３","02206","0176-22-8823","月～水･金9:00～18:00木8:30～16:30土9:00～13:00","無",""
"","サワカミ薬局東店","034-0016","青森県","十和田市","十和田市東十二番町１４－２７","02206","0176-20-2377","月･火･木･金8:30～18:00水･土8:30～12:30","無",""
"","ほなみ薬局本店","034-0037","青森県","十和田市","十和田市穂並町１０－３","02206","0176-23-4546","月～土8:30～19:00","有","080-2841-8462"
"","山本薬局","034-0082","青森県","十和田市","十和田市西二番町１３－１２","02206","0176-27-1300","月～金8：30～18：00土8：30～13：00","有","0176-27-1300"
"","なの花薬局十和田店","034-0091","青森県","十和田市","十和田市西十一番町４０－３７","02206","0176-58-0161","月～金8:15～17:45
第2･3･4･5土8:15～12:15","有","0176-58-0161"
"","調剤薬局ツルハドラッグ十和田店","034-0093","青森県","十和田市","十和田市西十二番町１５－２６","02206","0176-21-4177","月～金9:00～18:00土9:00～13:00","無",""
"","竹内調剤薬局","034-0093","青森県","十和田市","十和田市西十二番町１１－１６","02206","0176-25-0120","月～金8:30～18:00土9:00～12:00","有","080-5848-7004"
"","（有）おき薬局","035-0031","青森県","むつ市","むつ市柳町１－２－２４","02208","0175-22-8150","月～金8:30～18:30土8:30～18:00","無",""
"","みさと調剤薬局","035-0067","青森県","むつ市","むつ市十二林１７－６","02208","0175-31-0499","月～金8:35～１7:35
土9:00～12:00","無",""
"","公済会薬局","035-0071","青森県","むつ市","むつ市小川町１－１－５","02208","0175-22-4721","月～金8:30～18:00","有","0120-88-4721"
"","調剤薬局ツルハドラッグむつ小川店","035-0071","青森県","むつ市","むつ市小川町１－１０４－１","02208","0175-33-3855","月～金9:00～18:00","無",""
"","調剤薬局ツルハドラッグむつ店","035-0071","青森県","むつ市","むつ市小川町１－９－３１","02208","0175-28-2681","月～金9:00～18:00土9:00～13:00","有
(電話対応のみ)","080-6067-8682"
"","松木調剤薬局","035-0071","青森県","むつ市","むつ市小川町２－３－３４","02208","0175-22-4920","月～金8:30～17:30土8:30～13:00","有","080-8223-3996"
"","レモン薬局","035-0073","青森県","むつ市","むつ市中央１－３－３５","02208","0175-34-9722","月・火・木・金9:00～12:00、14:00～18:00土9:00～13:00","無",""
"","天馬調剤薬局","035-0073","青森県","むつ市","むつ市中央２－５－５","02208","0175-29-0220","月～水・金8:30～19:00 
木8:30～16:30土8:30～17:30","有","0175-29-0220080-1827-9926"
"","ハッピー調剤薬局むつ中央店","035-0076","青森県","むつ市","むつ市旭町２－３０","02208","0175-33-2455","月～金10:00～14:00、15:00～19:00土・日・祝休み","無",""
"","有限会社マルチ薬局","036-0103","青森県","平川市","平川市本町北柳田１２－２０","02210","0172-44-2711","月～金8:30～19:00 
土8:30～17:00","無",""
"","調剤薬局ツルハドラッグ黒石一番町店","036-0301","青森県","黒石市","黒石市一番町１８９","02204","0172-55-0822","月～金9:00～13:00､14:00～18:00","無",""
"","調剤薬局ツルハドラッグ黒石店","036-0372","青森県","黒石市","黒石市錦町８－６","02204","0172-59-2740","月～金9:00～18:00土9:00～13:00","無",""
"","平成薬局黒石病院前","036-0541","青森県","黒石市","黒石市北美町１－６１","02204","0172-53-7223","月～金8:30～18:00土8:30～12:00","無",""
"","いわき調剤薬局","036-1313","青森県","弘前市","弘前市賀田１－１４－１５","02202","0172-82-5933","月～金6:00～17:00土6:00～13:0012月～2月7:00～","無",""
"","ハッピー調剤薬局弘前岩木店","036-1325","青森県","弘前市","弘前市一町田村元７１２－１","02202","0172-26-5363","月～土9:00～13:00、14:00～18:00","無",""
"","代官町調剤薬局","036-8001","青森県","弘前市","弘前市代官町１０６","02202","0172-38-2011","月～金9:00～18:00土9:00～15:00","有","080-1715-8437"
"","調剤薬局ツルハドラッグ弘前駅前店","036-8002","青森県","弘前市","弘前市駅前２－６－２","02202","0172-31-5111","月～金9:00～13:00、14:00～18:00","有","070-7405-2197"
"","植田町薬局","036-8023","青森県","弘前市","弘前市植田町１５－２","02202","0172-55-8633","月～金9:00～18:30土9:00～15:00","無",""
"","サカエ薬局堅田","036-8051","青森県","弘前市","弘前市宮川３－２－１","02202","0172-31-5233","月～金9:00～19:00土9:00～13:00","有","0120-35-8570"
"","メガ調剤薬局神田店","036-8061","青森県","弘前市","弘前市神田３－２－８","02202","0172-31-0202","月～金8:30～13:00、14:00～18:30土8:30～13:00","無",""
"","ＡＢＣ薬局","036-8062","青森県","弘前市","弘前市青山３－８－４","02202","0172-35-3500","月～金8:30～17:30土8:30～12:00","有","0172-35-3500"
"","青山調剤薬局","036-8062","青森県","弘前市","弘前市青山１－１０－２","02202","0172-32-3344","月・火・木・金9:00～18:00水9:00～17:00土8:30～12:00","無",""
"","ハッピー調剤薬局弘前堅田店","036-8062","青森県","弘前市","弘前市青山１－１１－２","02202","0172-40-0172","月～土9:00～13:00、14:00～18:00","無",""
"","テルス調剤薬局弘前東","036-8076","青森県","弘前市","弘前市境関西田２８－１","02202","0172-26-0600","月～金8:30～18:00土8:30～13:00","有","0172-26-0600"
"","ハッピー調剤薬局弘前城東店","036-8086","青森県","弘前市","弘前市田園３－５－１２","02202","0172-40-0516","月～土9:00～18:00","無",""
"","こずえ薬局","036-8093","青森県","弘前市","弘前市城東中央４－２－１８","02202","0172-29-5005","月・火・木・金9:00～19:00水9:00～15:00土8:30～13:00","有","0172-29-5005"
"","平成薬局","036-8093","青森県","弘前市","弘前市城東中央４－１３－１","02202","0172-27-1818","月～金8:30～17:30土8:30～12:30","無",""
"","ハッピー調剤薬局弘前城東中央店","036-8093","青森県","弘前市","弘前市城東中央３－３－１","02202","0172-55-0961","月～土9:00～13:00、14:00～18:00","無",""
"","調剤薬局ツルハドラッグ弘前外崎店","036ｰ8094","青森県","弘前市","弘前市大字外崎３-５-１","02202","0172ｰ40ｰ2399","月～金10:00～14:00、15:00～19:00土10:00～1４:00　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　日・祝休み","有","070ｰ7405ｰ2821"
"","ファルマ弘前薬局","036-8104","青森県","弘前市","弘前市大字扇町２－２－１０","02202","0172-28-8955","月～金9:00～20:00土9:00～13:00日・祝休み","有","0120-978-120"
"","調剤薬局ツルハドラッグ弘前アルカディア店","036-8104","青森県","弘前市","弘前市大字扇町３－１－２","02202","0172-29-1202","月～金9:00～13:00、14:00～18:00","無",""
"","MSいしかわ薬局","036-8124","青森県","弘前市","弘前市石川字石川１０３－５","02202","0172-92-2815","月～金8：30～18：00土8：30～12：00","無",""
"","調剤薬局ツルハドラッグ弘前豊原店","036-8154","青森県","弘前市","弘前市豊原１－３－４","02202","0172-31-2017","月～金9:00～13:00、14:00～18:00","無",""
"","マエダ調剤薬局西弘店","036-8155","青森県","弘前市","弘前市中野２－１－１３","02202","0172-55-5845","月・火・木・金9:00～19:00水・土9:00～13:00","有","0172-55-5845"
"","マエダ調剤薬局中野店","036-8155","青森県","弘前市","弘前市中野２－１－１","02202","0172-39-1041","月・火・木・金9:00～18:00水・土9:00～12:00","有","0172-39-1041"
"","サン調剤薬局安原店","036-8162","青森県","弘前市","弘前市安原２－１－３５","02202","0172-55-6652","月～金9:00～18:00土9:00～12:00","無",""
"","菊池薬局","036-8182","青森県","弘前市","弘前市土手町１８","02202","0172-32-7556","月～土9:00～18:30日祝9:00～18:00","有","080-5188-7156"
"","ハッピー調剤薬局弘前土手町店","036-8182","青森県","弘前市","弘前市土手町８９－１","02202","0172-55-7527","月～土9:00～13:00、14:00～18:00","無",""
"","さいとう調剤薬局","036-8183","青森県","弘前市","弘前市品川町３７－３","02202","0172-36-0765","月・火・木・金8:45～18:00水8:45～17:30土8:45～13:00","有","0172-36-0765"
"","テック調剤薬局松森町店","036-8184","青森県","弘前市","弘前市大字松森町１０３","02202","0172-55-5155","月～金8:45～18:00土8:45～13:00","無",""
"","サカエ薬局中央","036-8193","青森県","弘前市","弘前市大字新鍛冶町２４","02202","0172-35-0505","月～金9:00～18:00土9:00～13:00","無",""
"","マエダ調剤薬局中央店","036-8195","青森県","弘前市","弘前市南川端町１３－９","02202","0172-88-8945","月・火・木・金8:30～18:00水・土8:30～13:00","無",""
"","日本調剤弘前薬局","036-8203","青森県","弘前市","弘前市本町５２","02202","0172-31-3231","月～金9:00～18:00土9:00～13:00","無",""
"","そうごう薬局桔梗野店","036-8227","青森県","弘前市","弘前市桔梗野２－１３－２３","02202","0172-55-7266","月～金8:30～18:00土8:30～12:30","有","0172-55-7266"
"","ハッピー調剤薬局弘前桔梗野店","036-8227","青森県","弘前市","弘前市桔梗野１－２－２","02202","0172-26-7023","月～土9:00～13:00、14:00～18:00","無",""
"","マエダ調剤薬局","036-8231","青森県","弘前市","弘前市稔町２－２","02202","0172-38-5030","月～金8:45～18:00土8:45～13:00","無",""
"","マエダ調剤薬局城西店","036-8274","青森県","弘前市","弘前市南城西１－３－７","02202","0172-39-6005","月～水・金8:45～18:30木・土8:45～13:00","有","0172-39-6005"
"","マエダ調剤薬局浜の町店","036-8324","青森県","弘前市","弘前市浜の町西２－１－２","02202","0172-37-2124","月･火･木･金8:30～17:30水･土8:30～12:30","無",""
"","サカエ薬局笹森","036-8342","青森県","弘前市","弘前市笹森町３７－２－１","02202","0172-35-0544","月～金8:30～18:00土8:30～13:00","無",""
"","藤代薬局","036-8373","青森県","弘前市","弘前市大字藤代２－１３－１","02202","0172-38-2727","月～水・金9:00～17:00木9:00～18:00土9:00～13:00","有","080-1696-3816"
"","ハッピー調剤薬局五所川原広田店","037-0015","青森県","五所川原市","五所川原市姥萢船橋２４２－６","02205","0173-26-5005","月～金9:30～19:00土9:30～12:30(不定期)","無",""
"","めぐみ薬局","037-0036","青森県","五所川原市","五所川原市中央１－４０－３","02205","0173-38-4050","月・水・金8:30～17:30火・木8:30～17:00土8:30～11:30","有","090-7075-6946"
"","薬局たまーち","037-0041","青森県","五所川原市","五所川原市字田町１１４－１","02205","0173-26-7670","月～水・金8:30～18:00木・土8:30～12:30","無",""
"","あおい薬局","037-0051","青森県","五所川原市","五所川原市弥生町３－５","02205","0173-23-3810","月～金8:30～18:00土8:30～13:00","有","090-9748-8620"
"","ひなた薬局","037-0058","青森県","五所川原市","青森県五所川原市錦町 1-91","02205","0173-26-6106","土曜日 8：30～12：30","有","0173-26-6106"
"","サカエ薬局２４","037-0072","青森県","五所川原市","五所川原市川端町３２","02205","0173-35-8570","月～金8:30～21:00土・日・祝9:00～18:00","無",""
"","サカエ薬局金木","037-0202","青森県","五所川原市","五所川原市金木町菅原１２","02205","0173-54-1170","月～金8:30～17:30","有","0120-35-8570"
"","こどまり調剤薬局","037-0511","青森県","中泊町","北津軽郡中泊町小泊砂山１０７６－２","02387","0173-27-9039","月～金9:00～19:00土9:00～12:00","有","0173-64-2171"
"","オーロラ調剤薬局","038-0002","青森県","青森市","青森市沖館３－１０－１２","02201","017-761-1150","月・火・木・金9:00～18:30水・土9:00～12:30","無",""
"","テックファーマシー沖館","038-0002","青森県","青森市","青森市沖館１－９－２５","02201","017-761-5888","月・火・木・金9:00～18:00水 9:00～17:00土 9:00～13:00","無",""
"","ハッピー調剤薬局青森沖舘店","038-0012","青森県","青森市","青森市柳川２－４－２２","02201","017-752-8945","月～金9:00～13:00、14:00～18:00土・日・祝 休み","無",""
"","ハッピー調剤薬局青森久須志店","038-0013","青森県","青森市","青森市久須志３－１８－８","02201","017-718-0144","月～金9:00～13:00、 14:00～18:00","無",""
"","安田調剤薬局","038-0021","青森県","青森市","青森市安田近野１５３－１","02201","017-782-2000","月～金8:30～17:00土8:30～12:00","有","017-782-2000"
"","テック調剤薬局泉川店","038-0022","青森県","青森市","青森市大字浪館字泉川２１－１","02201","017-729-0555","月～金9:00～18:00土9:00～13:00","無",""
"","プリン薬局里見","038-0032","青森県","青森市","青森市里見２－９－３","02201","017-757-8020","月・火・木・金9:00～18:00土9:00～17:00","有","017-757-8020"
"","なの花薬局　津軽新城店","038-0042","青森県","青森市","青森市新城平岡４８８－２","02201","017-763-5771","月・金8：30～17：00土（奇数週）8：30～13：00土（偶数週）9：30～12：00","有","転送"
"","ハッピー調剤薬局青森新城店","038-0042","青森県","青森市","青森市新城平岡２５８－２５８","02201","017-764-6962","月～金9:00～13:00、14:00～18:00","無",""
"","アーチ調剤薬局油川店","038-0058","青森県","青森市","青森市大字羽白字沢田３６－１３","02201","017-763-1253","月～金7:30～18:30土7:30～13:00日・祝8:00～11:00","有","017-763-1253（転送）"
"","Ｍ’ｓ浪岡駅前調剤薬局","038-1311","青森県","青森市","青森市浪岡大字浪岡字細田９１－８","02201","0172-88-8535","月～金9:00～18:30土9:00～12:00","無",""
"","ハッピー調剤薬局青森浪岡店","038-1311","青森県","青森市","青森市浪岡浪岡若松１２４－１","02201","0172-88-5412","月～金 10:00～14:00、15:00～19:00土日祝 休み","無",""
"","フロンティア薬局　波岡店","038-1311","青森県","青森市","青森市浪岡浪岡平野１９１－１９","02201","0172-69-1313","月～金8：30～17：30土8：30～12：30","有","090-6455-8773"
"","どんぐり薬局なみおか","038-1331","青森県","青森市","青森市浪岡大字女鹿沢字平野２１７－２９","02201","0172-69-1421","月～金8:30～17:30土(月1)8:30～12:30","有","090-9749-7236"
"","いちい薬局鰺ヶ沢病院店","038-2761","青森県","鰺ヶ沢町","西津軽郡鰺ヶ沢町舞戸町蒲生１０６－１０","02321","0173-82-0099","月～金8:30～17:30土8:30～12:30","有（転送電話）","080-6148-5379"
"","ハッピー調剤薬局青森鰺ヶ沢舞戸店","038-2761","青森県","鰺ヶ沢町","西津軽郡鰺ヶ沢町大字舞戸字下富田５７－２","02321","0173-82-0266","月～金8:00～12:00、14:00～19:00土8:00～12:00、15:00～17:00","有","080-5743-0275
0173-82-0266"
"","サカエ薬局きづくり","038-3135","青森県","つがる市","木造有楽町６５－３","02209","0173-49-2345","月～金8:30～18:00","有","0120-35-8570"
"","いちい薬局鶴田町店","038-3503","青森県","鶴田町","北津軽郡鶴田町鶴田字相原５５－２５","02384","0173-26-6771","月・水9:00～17:00火8:30～17:00木・金9:00～18:30土9:00～15:00","無",""
"","アーチ薬局いたやなぎ","038-3661","青森県","板柳町","北津軽郡板柳町大字福野田字実田５３－８","02381","0172-55-0507","月～金8:00～12:00、13:30～19:00土8:00～12:00、13:30～17:00","有","0172-55-0507"
"","サカエ薬局板柳","038-3661","青森県","板柳町","板柳町福野田字実田４５－３","02381","0172-73-5335","月～金8:30～18:00土8:30～13:00","有","0120-35-8570"
"","サカエ薬局板病前","038-3661","青森県","板柳町","板柳町福野田字常盤５４－７","02381","0172-72-0909","月～金8:30～17:30","無",""
"","サカエ薬局藤崎","038-3802","青森県","藤崎町","南津軽郡藤崎町大字藤崎字武元１３","02361","0172-75-6668","月～金8:30～18:00土8:30～13:00","有","0172-75-6668"
"","サカエ薬局なんぶ","039-0105","青森県","南部町","南部町大字沖田面字千刈３５－２","02445","0179-20-6770","月･火･水･金8:30～18:00木･土8:30～13:00","有","0120-35-8570"
"","三戸薬局","039-0141","青森県","三戸町","三戸郡三戸町川守田字沖中１０－６","02441","0179-20-1616","月～金8:30～18:00土8:30～12:00","無",""
"","サンケア薬局八戸駅前店","039-1101","青森県","八戸市","八戸市尻内町八百刈２５－１","02203","0178-23-4193","月～金8:30～18:00土8:30～12:30","無",""
"","なの花薬局一番町店","039-1102","青森県","八戸市","八戸市一番町２－３－７","02203","0178-20-0071","月・火・木・金9:00～18:00水・土9:00～13:00","有","0178-20-0071（転送）"
"","大嶋薬局","039-1102","青森県","八戸市","八戸市一番町１－２－２７","02203","0178-27-1563","月～土9:00～19:00","無",""
"","中央調剤薬局日赤病院前支店","039-1104","青森県","八戸市","八戸市大字田面木字堤下９－３","02203","0178-70-1660","月～金8:30～17:30","無",""
"","いちご薬局八戸日赤前店","039-1104","青森県","八戸市","八戸市田面木字堤下１２－３","02203","0178-80-7615","月～金8:00～18:00土8:00～12:00","有","070-6491-7871"
"","なの花薬局白山台店","039-1111","青森県","八戸市","八戸市東白山台２－３５－６","02203","0178-51-6671","月･火･木･金8:30～18:30水8:30～17:00土8:30～12:30","有","0178-51-6671"
"","コスモ薬局","039-1164","青森県","八戸市","八戸市下長３－１３－１４","02203","0178-21-1581","月・火・水・金9:00～18:30木9:00～17:00土9:00～12:45","無",""
"","ベル薬局","039-1164","青森県","八戸市","八戸市下長１－６－２９","02203","0178-29-2914","月～金9:00～18:00土9:00～15:00","有","0178-29-2914"
"","ハッピー調剤薬局八戸下長店","039－1164","青森県","八戸市","八戸市下長３－１３－８","02203","0178-51-9118","月～金9:00～13:00、14:00～18:00","無",""
"","つつみの薬局","039-1166","青森県","八戸市","八戸市根城１－１４－１","02203","0178-71-2895","月・火・木・金9:00～18:00水9:00～14:00土9:00～13:00第2・第4土休み","有","0178-71-2895"
"","なの花薬局根城店","039-1166","青森県","八戸市","八戸市根城５－２－５","02203","0178-45-6120","月～水・金9:00～18:30木9:00～18:00土9:00～13:00","有","0178-45-6120(転送)"
"","有限会社こいけ薬局根城店","039-1166","青森県","八戸市","八戸市根城４－２０－３３","02203","0178-44-9229","月～金8:30～19:00第1・3・5土8:30～13:00第2・4土8:30～16:00","有","0178-44-9229"
"","二ツ家調剤薬局","039-1167","青森県","八戸市","八戸市沢里字二ツ屋１－９２","02203","0178-45-5184","月～金9:00～19:00土9:00～15:00","有","070-6955-5184"
"","うぐいす薬局","039-1201","青森県","階上町","三戸郡階上町道仏字天当平１－１８９","02446","0178-80-1133","月・木8:30～18:00火・金8:30～19:00水8:30～17:30土8:30～12:30","有","0178-80-1133"
"","なの花薬局五戸東店","039-1511","青森県","五戸町","三戸郡五戸町鍜冶屋窪上ミ３４－１","02442","0178-61-1196","月・火・木・金9:00～18:00水9:00～17:00第1・2・4・5土9:00～12:30第3土9:00～10:00","有","0178-61-1196"
"","プラス薬局","039-1517","青森県","五戸町","三戸郡五戸町沢向１７－４２","02442","0178-61-1701","月～金9:00～17:30土9:00～12:00","有","0178-61-1701"
"","なの花薬局五戸店","039-1545","青森県","五戸町","三戸郡五戸町正場沢３－４","02442","0178-62-7551","月～金8:30～17:30土8:30～12:30","有","0178-62-7551"
